text,label
Does e a a e i e a a a  has only vowels?,1
Does h b a  has only vowels?,0
Does o u a u i  has only vowels?,1
Does a a u a i i  has only vowels?,1
Does a i e a u a u i a i  has only vowels?,1
Does e o e i i a  has only vowels?,1
Does i e i u  has only vowels?,1
Does o u a e  has only vowels?,1
Does z z f i e v i  has only vowels?,0
Does i u i u i o  has only vowels?,1
Does o x g a a e i  has only vowels?,0
Does u i u u a  has only vowels?,1
Does u o i  has only vowels?,1
Does a e e  has only vowels?,1
Does s e a a e o u  has only vowels?,0
Does z m w c a  has only vowels?,0
Does i i u  has only vowels?,1
Does s e o w o  has only vowels?,0
Does a o e i o a i e  has only vowels?,1
Does a i e o u u  has only vowels?,1
Does i i o v o u  has only vowels?,0
Does b u q k i u p e  has only vowels?,0
Does b u i m v i u f n u  has only vowels?,0
Does g z a  has only vowels?,0
Does o i i u e o u  has only vowels?,1
Does e i i u e  has only vowels?,1
Does o i a e e e a u u  has only vowels?,1
Does i o a a o  has only vowels?,1
Does u o e o u  has only vowels?,1
Does i u u o o u a w d o  has only vowels?,0
Does b a o i o  has only vowels?,0
Does a i i a o i  has only vowels?,1
Does c q g a w  has only vowels?,0
Does e t r d  has only vowels?,0
Does k n t o e q i  has only vowels?,0
Does h a f  has only vowels?,0
Does o i i a  has only vowels?,1
Does i a o a a e  has only vowels?,1
Does a q o c i e u o i  has only vowels?,0
Does d f e u o u u  has only vowels?,0
Does o i a a u i  has only vowels?,1
Does e i i  has only vowels?,1
Does g i v y j f i i  has only vowels?,0
Does u o e u  has only vowels?,1
Does o o o o a a  has only vowels?,1
Does o u o y a m e z r  has only vowels?,0
Does e e o a a a i o a  has only vowels?,1
Does c z i  has only vowels?,0
Does a z o o d w e x p r  has only vowels?,0
Does e e a e  has only vowels?,1
Does e z n i i a r  has only vowels?,0
Does u o i  has only vowels?,1
Does o u l a u  has only vowels?,0
Does i o i a e  has only vowels?,1
Does i z b w o x x a o i  has only vowels?,0
Does i e o o c  has only vowels?,0
Does t o n  has only vowels?,0
Does e u x i o a i a  has only vowels?,0
Does x p r  has only vowels?,0
Does o i u  has only vowels?,1
Does a o u o u  has only vowels?,1
Does u u u u o i u  has only vowels?,1
Does u o o i u e o u e e  has only vowels?,1
Does g y e h d h i  has only vowels?,0
Does i u o e o h a i i i  has only vowels?,0
Does o u a u o  has only vowels?,1
Does u v e q  has only vowels?,0
Does o a i u o i o u e  has only vowels?,1
Does a u i  has only vowels?,1
Does w q y x a o  has only vowels?,0
Does o e i o  has only vowels?,1
Does e s u e t n d p e  has only vowels?,0
Does a i u e  has only vowels?,1
Does e g j e q z a p  has only vowels?,0
Does e i o o a a i a  has only vowels?,1
Does u e o  has only vowels?,1
Does e a i o o  has only vowels?,1
Does t q j o s  has only vowels?,0
Does i a o a a u i  has only vowels?,1
Does i u u i u o a o u  has only vowels?,1
Does y o p i  has only vowels?,0
Does c o e l j e c e r d  has only vowels?,0
Does o e i f a  has only vowels?,0
Does e e a a e e  has only vowels?,1
Does s u m d e c o  has only vowels?,0
Does o u a e u  has only vowels?,1
Does a u i o e a  has only vowels?,1
Does i o e a u o o u i  has only vowels?,1
Does e e a t l o o t a i  has only vowels?,0
Does w e o i v a u i  has only vowels?,0
Does o u o a i  has only vowels?,1
Does o a u i a u e o  has only vowels?,1
Does e e o o o a u a o  has only vowels?,1
Does i e i i o i  has only vowels?,1
Does g q u o p  has only vowels?,0
Does e a a i  has only vowels?,1
Does o o i  has only vowels?,1
Does a s m v  has only vowels?,0
Does a u h b n i  has only vowels?,0
Does i u o u a i o u  has only vowels?,1
Does u o u i o  has only vowels?,1
Does e o o a u u u  has only vowels?,1
Does i g c i y f s c  has only vowels?,0
Does o o u i e i i i e a  has only vowels?,1
Does i v q o a y u  has only vowels?,0
Does u i i  has only vowels?,1
Does u o e u a a i  has only vowels?,1
Does o b c f o o  has only vowels?,0
Does o i a a i u u  has only vowels?,1
Does e i i e i a e e e e  has only vowels?,1
Does a e d o k o  has only vowels?,0
Does a a i u o i a e  has only vowels?,1
Does b u y o e g e o y  has only vowels?,0
Does u i i o a a u o i  has only vowels?,1
Does u u i u e i u u i  has only vowels?,1
Does a p a i  has only vowels?,0
Does e u r u o  has only vowels?,0
Does b g w  has only vowels?,0
Does o u n v  has only vowels?,0
Does x u c n  has only vowels?,0
Does u e e o a a a u  has only vowels?,1
Does r e f o t b e e  has only vowels?,0
Does a b u  has only vowels?,0
Does l o r  has only vowels?,0
Does a e o e c  has only vowels?,0
Does e a o u e i i a  has only vowels?,1
Does g t i o o a  has only vowels?,0
Does e t p  has only vowels?,0
Does a e m i r g u i e  has only vowels?,0
Does u n p c c  has only vowels?,0
Does o e o a o  has only vowels?,1
Does q w m c t z r  has only vowels?,0
Does e i a i  has only vowels?,1
Does w d t i  has only vowels?,0
Does a i i a  has only vowels?,1
Does i a a o e i o  has only vowels?,1
Does u o o a u o o a  has only vowels?,1
Does t u l  has only vowels?,0
Does j w e a  has only vowels?,0
Does a a e  has only vowels?,1
Does a r e o f  has only vowels?,0
Does a u e u i a o a i i  has only vowels?,1
Does o e u a a o o a  has only vowels?,1
Does a a e a u u  has only vowels?,1
Does i u a o i a a a u u  has only vowels?,1
Does a p u r  has only vowels?,0
Does i o i g f j a a o  has only vowels?,0
Does u o u a u e u a e o  has only vowels?,1
Does e o u  has only vowels?,1
Does a i a e  has only vowels?,1
Does k m u o a  has only vowels?,0
Does v u o h a  has only vowels?,0
Does o m a c e u o g i  has only vowels?,0
Does e u o i a u i a o  has only vowels?,1
Does u l t a k a u  has only vowels?,0
Does u a a e o g a a  has only vowels?,0
Does u b w e  has only vowels?,0
Does e u o u i u o  has only vowels?,1
Does e a a e v p n e r e  has only vowels?,0
Does e a a i i i e i  has only vowels?,1
Does e i e i i e a  has only vowels?,1
Does o a e e o o i i a  has only vowels?,1
Does u o a  has only vowels?,1
Does m p o u w  has only vowels?,0
Does o e u u i e a o  has only vowels?,1
Does e a o o a i  has only vowels?,1
Does f e c e u q b  has only vowels?,0
Does o e u u e  has only vowels?,1
Does u a e u a o  has only vowels?,1
Does e c o o e o a  has only vowels?,0
Does o i u a o u  has only vowels?,1
Does e a u e a a i  has only vowels?,1
Does a a c n h u i r  has only vowels?,0
Does a o u u e  has only vowels?,1
Does u a u i u e u i  has only vowels?,1
Does q s y  has only vowels?,0
Does e i i i i  has only vowels?,1
Does c j t z u n a  has only vowels?,0
Does o a e o u c o a e  has only vowels?,0
Does i e u i  has only vowels?,1
Does p p h  has only vowels?,0
Does i x i i a o u o  has only vowels?,0
Does o u u i o e e  has only vowels?,1
Does n o i n  has only vowels?,0
Does a k o  has only vowels?,0
Does e f o a b  has only vowels?,0
Does i a o o u a  has only vowels?,1
Does i n u e v i e h e o  has only vowels?,0
Does i u g i  has only vowels?,0
Does u r i o c i  has only vowels?,0
Does g a d e y h a u s e  has only vowels?,0
Does a r e t u e e  has only vowels?,0
Does o e o e o e  has only vowels?,1
Does u i u e a  has only vowels?,1
Does t w i  has only vowels?,0
Does u u u i o a i a u  has only vowels?,1
Does u a i a u i o a o u  has only vowels?,1
Does g c g e j  has only vowels?,0
Does e i e o e  has only vowels?,1
Does i e o o u a o o o  has only vowels?,1
Does e i u o e e  has only vowels?,1
Does i a i a u i u a i  has only vowels?,1
Does j g q a o o  has only vowels?,0
Does i c o e f  has only vowels?,0
Does a a i o u i e  has only vowels?,1
Does u a i i a o o  has only vowels?,1
Does x l u  has only vowels?,0
Does e e e e e a i o a u  has only vowels?,1
Does u o f  has only vowels?,0
Does y e f b k  has only vowels?,0
Does u o i u a i i e u a  has only vowels?,1
Does i s e u i u v  has only vowels?,0
Does o a a i e u a u a  has only vowels?,1
Does o i r e r g t e  has only vowels?,0
Does a u u a  has only vowels?,1
Does e u i a  has only vowels?,1
Does i a e i a o e  has only vowels?,1
Does l b a y f  has only vowels?,0
Does i i o  has only vowels?,1
Does i u o i o u y u  has only vowels?,0
Does e x o j x e  has only vowels?,0
Does m y e k g t i e  has only vowels?,0
Does z a e i n  has only vowels?,0
Does i e e e  has only vowels?,1
Does o i u e u o o a u a  has only vowels?,1
Does i o e  has only vowels?,1
Does p h b d o e u x  has only vowels?,0
Does o e o u a  has only vowels?,1
Does u a u i u u  has only vowels?,1
Does u e a o e a i e i a  has only vowels?,1
Does a i e  has only vowels?,1
Does k e u d n s q  has only vowels?,0
Does c z i i t  has only vowels?,0
Does f p c o  has only vowels?,0
Does n j d e o u v b  has only vowels?,0
Does i i o u  has only vowels?,1
Does a e i a a e i  has only vowels?,1
Does o e i e a e  has only vowels?,1
Does u a a i e a u  has only vowels?,1
Does q u a y u a m u e a  has only vowels?,0
Does i o o  has only vowels?,1
Does u a k e k o o  has only vowels?,0
Does u i o i u e i i u a  has only vowels?,1
Does k m n b e i t r w  has only vowels?,0
Does e a o i a i a i o i  has only vowels?,1
Does z v o x  has only vowels?,0
Does a a a i e i u  has only vowels?,1
Does t i x r r o i s o  has only vowels?,0
Does e a i  has only vowels?,1
Does q c l i  has only vowels?,0
Does e k g m u e  has only vowels?,0
Does l i i  has only vowels?,0
Does u a u i u i u  has only vowels?,1
Does u h i u o i u o o e  has only vowels?,0
Does a i o e o a o a u o  has only vowels?,1
Does e e a i o i o a k  has only vowels?,0
Does u o e  has only vowels?,1
Does m s u m o g  has only vowels?,0
Does e a a e i e  has only vowels?,1
Does h a u u l r w c t n  has only vowels?,0
Does p i i e u t d m e u  has only vowels?,0
Does o e i i u a a  has only vowels?,1
Does x u u o e  has only vowels?,0
Does e a i o u  has only vowels?,1
Does e u i u u  has only vowels?,1
Does i e e u o e i o a e  has only vowels?,1
Does o u u i  has only vowels?,1
Does i r u a x e a u e r  has only vowels?,0
Does a e b q a u a o  has only vowels?,0
Does d n a e m u w i  has only vowels?,0
Does a a o e b e  has only vowels?,0
Does i i o e a o  has only vowels?,1
Does o e o e a u i u o  has only vowels?,1
Does z s n e o o v  has only vowels?,0
Does u a f u  has only vowels?,0
Does u i u o u u  has only vowels?,1
Does w i o u j  has only vowels?,0
Does a i e  has only vowels?,1
Does o o o e e a e a  has only vowels?,1
Does a o i u  has only vowels?,1
Does a e o u i a u o  has only vowels?,1
Does u i k o  has only vowels?,0
Does o f i s d m  has only vowels?,0
Does o u a o  has only vowels?,1
Does o u o w t e b  has only vowels?,0
Does o u o u u o i e e  has only vowels?,1
Does y g u y e e i c x n  has only vowels?,0
Does e o a a i u e k  has only vowels?,0
Does o e o  has only vowels?,1
Does o o a i e o e i a  has only vowels?,1
Does u v i  has only vowels?,0
Does u z q r o  has only vowels?,0
Does e i h e z r o i  has only vowels?,0
Does o i e o o a e o u  has only vowels?,1
Does e i u o g j i u  has only vowels?,0
Does k u o o a o e i  has only vowels?,0
Does o f e r  has only vowels?,0
Does i r i a n v  has only vowels?,0
Does e i u  has only vowels?,1
Does i o o a i e u o i  has only vowels?,1
Does o e e  has only vowels?,1
Does a u u d  has only vowels?,0
Does e u a u e o i  has only vowels?,1
Does h l c p u h a  has only vowels?,0
Does o i i a o a  has only vowels?,1
Does u y f q a v f e  has only vowels?,0
Does u a o m l  has only vowels?,0
Does i u b s u l w e  has only vowels?,0
Does o u m x  has only vowels?,0
Does u u o a i o e u e a  has only vowels?,1
Does i x s x a  has only vowels?,0
Does o l s a z e o h m p  has only vowels?,0
Does a i i  has only vowels?,1
Does i e i i u i i u u  has only vowels?,1
Does a o m u  has only vowels?,0
Does o u o e  has only vowels?,1
Does e o a o e o a u i  has only vowels?,1
Does o u a o i o u i u u  has only vowels?,1
Does e a l o i o a e a  has only vowels?,0
Does j u x u m u m  has only vowels?,0
Does o u o i  has only vowels?,1
Does i e u a e o e o  has only vowels?,1
Does e o e o i i o u o u  has only vowels?,1
Does e o u a u i a a e  has only vowels?,1
Does i o e u a  has only vowels?,1
Does u r d v o r  has only vowels?,0
Does v r t m j h n e  has only vowels?,0
Does q a e p o i a  has only vowels?,0
Does o o e e a o i i o u  has only vowels?,1
Does e o o o o  has only vowels?,1
Does a e e e u n a n u i  has only vowels?,0
Does s h s o n u l m  has only vowels?,0
Does n r i m j  has only vowels?,0
Does i o o u o o u a  has only vowels?,1
Does e e i o o i o  has only vowels?,1
Does i u u o a a i u  has only vowels?,1
Does i e n q u g j  has only vowels?,0
Does e i e o o u o  has only vowels?,1
Does e o e u o  has only vowels?,1
Does i u a i e  has only vowels?,1
Does m f u i k r  has only vowels?,0
Does q i p x  has only vowels?,0
Does e u m q  has only vowels?,0
Does u i u i o u  has only vowels?,1
Does a e i a u a u e u o  has only vowels?,1
Does i a a j i l a u n  has only vowels?,0
Does e a u e a u o a e  has only vowels?,1
Does u u u a  has only vowels?,1
Does i o u a a e e o o  has only vowels?,1
Does t n t a  has only vowels?,0
Does o a h z a i u e  has only vowels?,0
Does q e i e i x f i g c  has only vowels?,0
Does a e o a a a a a  has only vowels?,1
Does u a t y i  has only vowels?,0
Does a a i o a e i i a o  has only vowels?,1
Does a i i i a u a  has only vowels?,1
Does u u u o c o  has only vowels?,0
Does a e o i e o a e  has only vowels?,1
Does u e e e a  has only vowels?,1
Does i o i a a i e o i  has only vowels?,1
Does u o a e i u a a  has only vowels?,1
Does u i e o o  has only vowels?,1
Does z g i d o  has only vowels?,0
Does e u i  has only vowels?,1
Does r c k e a o o g  has only vowels?,0
Does u i i a o u u u e  has only vowels?,1
Does o o a i a e u e  has only vowels?,1
Does l o i p a h o  has only vowels?,0
Does d e e a a h  has only vowels?,0
Does i i o a  has only vowels?,1
Does o i i e  has only vowels?,1
Does e e a u l z i  has only vowels?,0
Does l b q e a e s  has only vowels?,0
Does o a i e  has only vowels?,1
Does o o u u u e  has only vowels?,1
Does o k j  has only vowels?,0
Does q e a a e j f e x  has only vowels?,0
Does a v t i o o  has only vowels?,0
Does u t h y e i c w n h  has only vowels?,0
Does u i a o o o u e  has only vowels?,1
Does u i o a i a  has only vowels?,1
Does l o o i e u u r q  has only vowels?,0
Does u e e i u i e  has only vowels?,1
Does l p o j u o o o b e  has only vowels?,0
Does e e i i o  has only vowels?,1
Does q e u v u p k a e  has only vowels?,0
Does i s o u a e g s  has only vowels?,0
Does m o u j v a i i z s  has only vowels?,0
Does i o e  has only vowels?,1
Does i o a e  has only vowels?,1
Does t a a a  has only vowels?,0
Does e u i q y i  has only vowels?,0
Does i o a u e c o p e  has only vowels?,0
Does u y i s e i u  has only vowels?,0
Does e e u i  has only vowels?,1
Does u u e j a e p  has only vowels?,0
Does o u o o o e i a o a  has only vowels?,1
Does u u u e u a  has only vowels?,1
Does i c a w q i g o f e  has only vowels?,0
Does v u f e e o e f x  has only vowels?,0
Does i v x i r a o o  has only vowels?,0
Does a q e u u  has only vowels?,0
Does a o o u u a a i a e  has only vowels?,1
Does u o i a  has only vowels?,1
Does e i w z o e o e e o  has only vowels?,0
Does a i i e o u i  has only vowels?,1
Does e e y a a u b z x x  has only vowels?,0
Does u u e o e u i  has only vowels?,1
Does u u u i e u e  has only vowels?,1
Does o a o i  has only vowels?,1
Does e e e a  has only vowels?,1
Does y e w i  has only vowels?,0
Does r e e g v i z  has only vowels?,0
Does a a o e a e i  has only vowels?,1
Does o e i a u e u e o  has only vowels?,1
Does a i v a d  has only vowels?,0
Does i e o a a e o e e e  has only vowels?,1
Does a o q p e o t o  has only vowels?,0
Does i e u a a i u e  has only vowels?,1
Does u a u a e a a i a e  has only vowels?,1
Does c e e w w u f k o u  has only vowels?,0
Does u w l a o i d i  has only vowels?,0
Does u e u i u a e  has only vowels?,1
Does a e i a i a  has only vowels?,1
Does o e o i  has only vowels?,1
Does i e u  has only vowels?,1
Does a o o s t o r v i f  has only vowels?,0
Does i u i z c d a  has only vowels?,0
Does d w a h w  has only vowels?,0
Does y o a p  has only vowels?,0
Does o o o i u o a  has only vowels?,1
Does i d e o y c i e i  has only vowels?,0
Does u m a e c  has only vowels?,0
Does o e o e i i u a  has only vowels?,1
Does o u i  has only vowels?,1
Does i f s i  has only vowels?,0
Does m l e b i i a v u u  has only vowels?,0
Does o a e i  has only vowels?,1
Does u u i i e e a i  has only vowels?,1
Does v p v o l i r h  has only vowels?,0
Does a o u u e o  has only vowels?,1
Does o i e u i a u u a  has only vowels?,1
Does i b r  has only vowels?,0
Does e a b w o x  has only vowels?,0
Does e u i i u e a  has only vowels?,1
Does m a j g z q d k  has only vowels?,0
Does e v z a o t k b  has only vowels?,0
Does e o u u  has only vowels?,1
Does t u b i u i  has only vowels?,0
Does e u z o x a e e  has only vowels?,0
Does a e u e i  has only vowels?,1
Does e o u u a o u i  has only vowels?,1
Does i o i  has only vowels?,1
Does a i a c a  has only vowels?,0
Does e e i p c a  has only vowels?,0
Does r o e i g h z o g  has only vowels?,0
Does i a u i u o b  has only vowels?,0
Does e o m r r u n e  has only vowels?,0
Does u u i i a u a o a i  has only vowels?,1
Does o o e o  has only vowels?,1
Does t i k o w e u l  has only vowels?,0
Does a o a i e a a i z  has only vowels?,0
Does i e o u a  has only vowels?,1
Does o a c o g z a c  has only vowels?,0
Does z a e i e o o e o o  has only vowels?,0
Does s p b k i b w a u  has only vowels?,0
Does s d a m o q c p  has only vowels?,0
Does e i u e i a e e i e  has only vowels?,1
Does u o a  has only vowels?,1
Does a u o e e u i o a i  has only vowels?,1
Does w w e o u j l  has only vowels?,0
Does a h x f o  has only vowels?,0
Does q n g x i n q d a k  has only vowels?,0
Does o u e i i o u e e e  has only vowels?,1
Does e e a u  has only vowels?,1
Does e a w o e t o  has only vowels?,0
Does e i o e o  has only vowels?,1
Does t z u a x  has only vowels?,0
Does d u u e k  has only vowels?,0
Does o a i d  has only vowels?,0
Does e u s u l h o w  has only vowels?,0
Does a o z  has only vowels?,0
Does u u o a  has only vowels?,1
Does i o o a u e i o u  has only vowels?,1
Does i o e a e  has only vowels?,1
Does e e i a u a r  has only vowels?,0
Does d h i  has only vowels?,0
Does r g k y u l  has only vowels?,0
Does b u a a f u s a u o  has only vowels?,0
Does j a u a a e f t i  has only vowels?,0
Does w x u m u i p  has only vowels?,0
Does u e e a a i a u a  has only vowels?,1
Does e o i x a j m i  has only vowels?,0
Does e e o a e i  has only vowels?,1
Does e o a i u u l  has only vowels?,0
Does u u o u a a a  has only vowels?,1
Does o x l u e y t  has only vowels?,0
Does u u u u i u i u v i  has only vowels?,0
Does u a e i e i o  has only vowels?,1
Does i i u e a  has only vowels?,1
Does x o a o j i  has only vowels?,0
Does o o a o e a u a a u  has only vowels?,1
Does i n v a  has only vowels?,0
Does t u i  has only vowels?,0
Does a a u  has only vowels?,1
Does a i u o e u o e i  has only vowels?,1
Does u u i a a u  has only vowels?,1
Does r a j i e i  has only vowels?,0
Does e r i u u b b n i i  has only vowels?,0
Does a q v a o f i u u  has only vowels?,0
Does u e u o  has only vowels?,1
Does x k a r  has only vowels?,0
Does k m n t b a x z  has only vowels?,0
Does i e a  has only vowels?,1
Does o a u e o e o a e  has only vowels?,1
Does l w d y r a o u  has only vowels?,0
Does i e p i  has only vowels?,0
Does j a s n n  has only vowels?,0
Does o i e i u  has only vowels?,1
Does f o t h e k a f  has only vowels?,0
Does m o i o e u u z u  has only vowels?,0
Does i i u e  has only vowels?,1
Does e e i o u  has only vowels?,1
Does e o u a o o a u u  has only vowels?,1
Does o a o c z u  has only vowels?,0
Does a a i  has only vowels?,1
Does o v f a i u u  has only vowels?,0
Does o u e i  has only vowels?,1
Does a z e o u  has only vowels?,0
Does h o n d m o o u  has only vowels?,0
Does a o i  has only vowels?,1
Does c u e i x y  has only vowels?,0
Does o i u m s u a b l  has only vowels?,0
Does o i e a e i i e i o  has only vowels?,1
Does e o o a o i i e i  has only vowels?,1
Does o e o i a  has only vowels?,1
Does e a g a s g h e v n  has only vowels?,0
Does e u u t o i e  has only vowels?,0
Does l t m i e e b u u o  has only vowels?,0
Does l u u i z i h y y h  has only vowels?,0
Does p o x u o a  has only vowels?,0
Does o s h o o a  has only vowels?,0
Does o u a e  has only vowels?,1
Does u a e a o e o a a a  has only vowels?,1
Does s e a u e  has only vowels?,0
Does a i o  has only vowels?,1
Does n k u e y u a t e o  has only vowels?,0
Does a i d o a o o e k a  has only vowels?,0
Does a q i o o r f i y u  has only vowels?,0
Does a a i k i u u a r e  has only vowels?,0
Does o o i o e u u  has only vowels?,1
Does v u u t i s u  has only vowels?,0
Does e j u  has only vowels?,0
Does o i a i a u i e o  has only vowels?,1
Does v a o j l j  has only vowels?,0
Does u e x a i  has only vowels?,0
Does e p f  has only vowels?,0
Does u u s s l o i t  has only vowels?,0
Does k p a e i  has only vowels?,0
Does x p j i c i l a c  has only vowels?,0
Does e a c z s y e i  has only vowels?,0
Does r u i x u h  has only vowels?,0
Does u s i y u v e a p a  has only vowels?,0
Does o o p  has only vowels?,0
Does u a e a o i a i i  has only vowels?,1
Does i e a i a o a  has only vowels?,1
Does i i a e u i  has only vowels?,1
Does u j g a u w a  has only vowels?,0
Does u i o u e e a  has only vowels?,1
Does e a i a h e z o  has only vowels?,0
Does e a i a u  has only vowels?,1
Does g u o i p e  has only vowels?,0
Does a e o e e e  has only vowels?,1
Does t u i i a t  has only vowels?,0
Does e u u u e e e  has only vowels?,1
Does c e d p g u m  has only vowels?,0
Does e i e i a u a a  has only vowels?,1
