text,label
Are y o a e Z R U M  and u o a e Z R U M  anagrams?,0
Are y B o s d  and y B o s d Y L q J g  anagrams?,0
Are f s Y s R s  and R s Y s f s  anagrams?,1
Are Z j M N Y Q  and N j M Q Z Y  anagrams?,1
Are C C E q c O p D T  and C C E q c O p D T E Q H  anagrams?,0
Are H B I w Q e z r F V E  and F I V H r B E z Q e w  anagrams?,1
Are U y Y J N l u B  and J y B N Y l u U  anagrams?,1
Are h C K X c s Q O K p D F J  and d X t u m R x S K p D F J  anagrams?,0
Are s D I T  and u W I T  anagrams?,0
Are h m m e f Y R b c  and c f m R e h Y b m  anagrams?,1
Are X G I w y O S L f P n N  and G L P w N X O n S f y I  anagrams?,1
Are p N M R x k v k H  and v k H R x N M k p  anagrams?,1
Are d C I G t v t o S e L x g  and m x v G t v t o S e L x g  anagrams?,0
Are D R Z B o m Z u U Q z i F q  and w t G h I C i N V Q z i F q  anagrams?,0
Are G O a N P B j g G y f  and B y f a O G g j P G N  anagrams?,1
Are C s F R Y b L i W U a p  and C s F R Y b L i W U a p D B u  anagrams?,0
Are g h s s t d H j  and g h s s t d H j W p  anagrams?,0
Are x s S K  and S x s K  anagrams?,1
Are y g G L R h V Q w U z d h  and V E z r q Y s N w U z d h  anagrams?,0
Are o t Q U k G h s y u  and o t Q U k G h s y u K R T v  anagrams?,0
Are b c X e b y t W A u  and b c X e b y t W A u y M P  anagrams?,0
Are G n N I h  and G n N I h e V n Q  anagrams?,0
Are u M b E c R M F I i  and u M b E c R M F I i Q m W R p  anagrams?,0
Are v G u S Y Y C u E a  and v G u S Y Y C u E a B q  anagrams?,0
Are z K s j D n f  and j s K z D f n  anagrams?,1
Are w L T x Z G J i g S s k a  and Z S G k s a i L w g x J T  anagrams?,1
Are z X d d  and d X z d  anagrams?,1
Are y D O M t g K j m j z Z  and Z K m D j z g y O j t M  anagrams?,1
Are I A V f Y F B E d g h  and F h I Y g f B d E A V  anagrams?,1
Are A c d g n a G d l i T A  and A c d g n a G d l i T A z V v  anagrams?,0
Are D C Y x A F s w  and D C Y x A F s w S N  anagrams?,0
Are R h  and h q  anagrams?,0
Are Q v G Y X l a Q G a Y  and G X Y a Q G v Y a Q l  anagrams?,1
Are w t H c H V e M h N T  and c H t T w N V H e h M  anagrams?,1
Are E g v f J J K  and M A S f J J K  anagrams?,0
Are z u D C H r z f u Q i y x  and u N M t z W m m Z p m y x  anagrams?,0
Are W O p S e c M Z F X c P C  and W O p S e c M Z F X c P C L W T y B  anagrams?,0
Are W K t m H X C o  and k K t m H X C o  anagrams?,0
Are A t  and A t  anagrams?,1
Are O P U  and P O U  anagrams?,1
Are X w M q S S P i t q F i G f M  and P F S t i q q X M G S f i M w  anagrams?,1
Are b u L G j N h b q b S k P  and V F K P M M G R f S z v P  anagrams?,0
Are T G L E E J B m w X w  and T G L E E J B m w X w p T X S c  anagrams?,0
Are G E u k Y B q  and u G E q Y k B  anagrams?,1
Are r n N  and r n N J M a T R  anagrams?,0
Are u k x v  and y k x v  anagrams?,0
Are H o g A x F d  and H o g A x F d B o t q  anagrams?,0
Are q O o D t w P o W Y J G t H  and t J G o D w q P H t Y O o W  anagrams?,1
Are b c R X P x E c F E F d  and r T o k y l L C h P K R  anagrams?,0
Are b z q R b G K F  and b z q R b G K F G  anagrams?,0
Are E u  and E u V s x f  anagrams?,0
Are k t  and t k  anagrams?,1
Are E n N K z L E x Q I D e j r d  and E n N K z L E x Q I D e j r d O V K j  anagrams?,0
Are f X a a u O  and a X u f O a  anagrams?,1
Are m c C j C Z Z  and Z C C j m c Z  anagrams?,1
Are p E  and E p  anagrams?,1
Are r r Y S v Y  and r v Y S Y r  anagrams?,1
Are t M s e  and t M s e  anagrams?,1
Are q j J O q X S k C X Z n j  and X q j j Z X J k q O C S n  anagrams?,1
Are q v s R y Y p M a b  and f F R J e D p M a b  anagrams?,0
Are s L r p v e t  and s p L e t v r  anagrams?,1
Are O L Y  and w L Y  anagrams?,0
Are C O  and C O  anagrams?,1
Are K n k j t S N c  and t K S c n k j N  anagrams?,1
Are S A v K d a y h r b F z  and a F y A d z v b h r S K  anagrams?,1
Are j l A G F k W X c k S  and j l A G F k W X c k S D p K  anagrams?,0
Are V l k  and V l k W  anagrams?,0
Are m h y  and h y m  anagrams?,1
Are k U A k v H m W f  and k U A k v H m W f Z q  anagrams?,0
Are z L F Y e  and F Y L z e  anagrams?,1
Are Q n G u E f C v J s G T b e  and Q T E e J f b G v G n s u C  anagrams?,1
Are Y l i  and E H i  anagrams?,0
Are m w B w c i k G z  and m w B w c i k G z a F L W  anagrams?,0
Are i b Q e Z D B u p s H R y w A  and i b Q e Z D B u p s H R y w A Z U  anagrams?,0
Are B T D h P b E z A W r w T  and B T D h P b E z A W r w T H j p  anagrams?,0
Are T f P l W O  and W f P l O T  anagrams?,1
Are u L B t J w z r u o x u Q l e  and Q u J t u z L l e u w x o r B  anagrams?,1
Are k n V b g Q b c w  and w n k Q V g b b c  anagrams?,1
Are I w V Z o M C x H Z n D w  and D w M x V I n o H C Z Z w  anagrams?,1
Are s V l q h K X e I d I w m K  and K w X h m s d e K I l q I V  anagrams?,1
Are L F E S  and T B q S  anagrams?,0
Are A k T g z W D Y r  and n N a g z W D Y r  anagrams?,0
Are j P v v I a i J h g u i Y  and g h J a u v I j i Y v P i  anagrams?,1
Are p R m i  and P R m i  anagrams?,0
Are D P a e G F J  and e i a e G F J  anagrams?,0
Are i x m  and A l m  anagrams?,0
Are g W f g Y x X m j Z  and m b J X M R S m e g  anagrams?,0
Are M s T  and M s T  anagrams?,1
Are m k K V  and m k V K  anagrams?,1
Are U C y I q z J H Z Q a C O z  and U C y I q z J H Z Q a C O z e O r g A  anagrams?,0
Are V h A S z q L l L X z h R  and V h A S z q L l L X z h R z b  anagrams?,0
Are b k N i m v V a L f R D J o  and v a b J L N k i R m o f D V  anagrams?,1
Are e n l v z w N l T p E M  and z l N E v e n T M l p w  anagrams?,1
Are T l h l p M C e C T C O a R S  and T l h l p M C e C T C O a R S q l M t g  anagrams?,0
Are D H u h s b C T  and H u b T s h D C  anagrams?,1
Are C E H A C e K  and H K C e A E C  anagrams?,1
Are h H p d d u i H t v P g  and h H p d d u i H t v P g d f C  anagrams?,0
Are b g R w  and b g R w  anagrams?,1
Are f A t A s t l h l w i  and f A t A s t l h l w i G s G B  anagrams?,0
Are k x O Q s Y B Z V c i N u T  and O e z s w W E X R c i N u T  anagrams?,0
Are n d j t x e E y H d D  and y E H e x D n d j d t  anagrams?,1
Are Z D A z J s  and o V e s J s  anagrams?,0
Are o u M X k M z X k A h c O Y P  and h c M X u M A X k Y o O P k z  anagrams?,1
Are c T y J C y T e v Q B J S Y  and T b D e c N a b v Q B J S Y  anagrams?,0
Are E H  and H E  anagrams?,1
Are z x A E n q  and T x A E n q  anagrams?,0
Are u B W G F c x E  and c u p d Y n N j  anagrams?,0
Are t W E A c b N X  and t W E A c b N X S d X L q  anagrams?,0
Are R f l L Z n T m w n m m v  and R f l L Z n T m w n m m v r r W  anagrams?,0
Are c X n l h D  and N K i l h D  anagrams?,0
Are F B R X  and R X B F  anagrams?,1
Are j B  and j B  anagrams?,1
Are S C D R A y L n n r L z f  and r C A f L y n D z L S R n  anagrams?,1
Are q S J r i  and S r J q i  anagrams?,1
Are T q J Z E l Q m  and T q J Z E l Q m s M B Y I  anagrams?,0
Are g l G N j a f t m o r  and g l G N j a f t m o r S  anagrams?,0
Are u D A z s  and u A z D s  anagrams?,1
Are z c x B o P K  and h m C l e P K  anagrams?,0
Are I p E f a N F b  and a f p b I N F E  anagrams?,1
Are j i y i V Q v E  and Q v j E i y i V  anagrams?,1
Are I A w S g Q W s Y G K  and I A w S g Q W s Y G K r V H j p  anagrams?,0
Are s Q E F M s z c h f r  and E r Q M F h s s z c f  anagrams?,1
Are x B t H m C A i j U f a  and w w S H m C A i j U f a  anagrams?,0
Are c d x O h t W W y  and W d O t c h x y W  anagrams?,1
Are i u i O E a e P o W e  and i u i O E a e P o W e u  anagrams?,0
Are W S U R K w x I v l p O K v  and w x p v K K R v l U S O I W  anagrams?,1
Are B R C S I m s O t t w E  and C s S E R t m O B t w I  anagrams?,1
Are x S T X O p O N o k N  and O N N p x T S X k o O  anagrams?,1
Are s n M M  and s n M M T h G F B  anagrams?,0
Are m P h U  and h U m P  anagrams?,1
Are g v T P r J G o  and v r T o J P g G  anagrams?,1
Are u d T C t V i u X U l K H  and u d T C t V i u X U l K H z w O w U  anagrams?,0
Are Q w t h s I m e z M i Z i n D  and v T i E V P B y w f i Z i n D  anagrams?,0
Are B H Z R v t  and Y a t C c s  anagrams?,0
Are c o S C q S  and c q o C S S  anagrams?,1
Are I G g j o A  and I G g j o A Q M M  anagrams?,0
Are p E d c Q x p t  and d p x c Q p t E  anagrams?,1
Are Z k v i Y v a W A  and A i a v W v k Z Y  anagrams?,1
Are n s N Z F a p C A e  and F p s n N e a Z A C  anagrams?,1
Are i I d l w i  and i I d l w i a i h  anagrams?,0
Are w l w J  and w l w J D R u q h  anagrams?,0
Are S E z l y C C W t v t b  and z t W C S v l b C E t y  anagrams?,1
Are n m j k l y y v j x N q E  and x j y l y m j n k q N E v  anagrams?,1
Are n g F  and n g F  anagrams?,1
Are G P h Z a t Y p w K a b q H K  and p K w P q b Z K Y t a G H h a  anagrams?,1
Are W Z d e  and W Z d e r T  anagrams?,0
Are t A f N H n H p e e E M S  and S p M H E e t f H N n e A  anagrams?,1
Are u K U R e G n C V Z W  and u Z e V R C K W G U n  anagrams?,1
Are L T H q a Y I  and L T H q a Y I f n R B D  anagrams?,0
Are U J L o F L c P L X C v c O  and p J L o F L c P L X C v c O  anagrams?,0
Are y r z  and r z y  anagrams?,1
Are P j w G q c  and P q w j G c  anagrams?,1
Are Z b C v S H l T T O T s p B S  and O T s C v T H Z l S p b B S T  anagrams?,1
Are m Y J h  and Z U h h  anagrams?,0
Are X r Z m X u y i L p w  and Z L m X y u X r w i p  anagrams?,1
Are j c  and j c H l o r  anagrams?,0
Are z g R t x M I L w x J T a  and R J L w I t T g z x x a M  anagrams?,1
Are i Q v I h Y E  and I h E Q v i Y  anagrams?,1
Are k n o K B o H D e L  and k n o K B o H D e L H  anagrams?,0
Are o k L  and L o k  anagrams?,1
Are h V N  and V N h  anagrams?,1
Are q f p N x O E w w  and T g k Z p u A W w  anagrams?,0
Are P c Y V i M  and M i V Y c P  anagrams?,1
Are u A G F V G U K U  and i u R F V G U K U  anagrams?,0
Are k N B  and k B N  anagrams?,1
Are t P v s u  and t u v s P  anagrams?,1
Are Q e h e f Z  and r J V a f Z  anagrams?,0
Are h k a K C a X V m m m L A t  and O A x K C a X V m m m L A t  anagrams?,0
Are r o M N t  and c W e N t  anagrams?,0
Are b L t x  and b L t x l  anagrams?,0
Are l d Q u L P c X T P P f Y  and l d Q u L P c X T P P f Y P  anagrams?,0
Are G p J i R w B S w w f B n  and B w i R G S p w f n B w J  anagrams?,1
Are C s S Q T v v k f N u H k  and C s S Q T v v k f N u H k O  anagrams?,0
Are F M  and F M F c m  anagrams?,0
Are I M o y  and I M o y e b d  anagrams?,0
Are h w A I w v e E D W r K  and t d p K Q S y A A Z r K  anagrams?,0
Are d g V Z u v S p D i  and d V p g D S i v u Z  anagrams?,1
Are e e b D r C r o  and e e b D r C r o h r  anagrams?,0
Are O o h p s  and L B p E M  anagrams?,0
Are c p A f S A Z c M t Y E S  and c p A f S A Z c M t Y E S O O a Y s  anagrams?,0
Are U E f Q y w B w E z X f  and U E f Q y w B w E z X f U x O y  anagrams?,0
Are q u V f L G B  and B f G q u V L  anagrams?,1
Are Y e q M  and Y e q M p y I c  anagrams?,0
Are e g q  and e g q  anagrams?,1
Are D V Z H B A H c h j J C  and p B D F w N W c h j J C  anagrams?,0
Are y D B P c K V C j K a w K D j  and j C y V c K B K a D j D P K w  anagrams?,1
Are G Z J K v  and Z K J v G  anagrams?,1
Are s J Y j L Z  and J Z s Y j L  anagrams?,1
Are M u F P g R S U x  and M u F P g R S U x Z e N  anagrams?,0
Are h E A e W S t Q  and h E A e W S t Q s  anagrams?,0
Are D r h m e c d r R l  and c D d m r r R l h e  anagrams?,1
Are I g Y U a m t S g k z M i E  and I g Y U a m t S g k z M i E v x o Z G  anagrams?,0
Are j J a D  and J D a j  anagrams?,1
Are r R D e b k o O j  and e r b O o R k j D  anagrams?,1
Are H M T v Y S u z p l n q A  and p Y v H T z l M S n q u A  anagrams?,1
Are n Q q A f  and q f Q n A  anagrams?,1
Are O r  and O D  anagrams?,0
Are Y m E j R X x W s m p J D  and h V f X Q d A W s m p J D  anagrams?,0
Are w A O  and O w A  anagrams?,1
Are v s  and v s  anagrams?,1
Are F a  and F a  anagrams?,1
Are R j u  and L j u  anagrams?,0
Are F V S h  and U b r p  anagrams?,0
Are b i y I W q b v t s  and T J g V N V O p g s  anagrams?,0
Are e S  and S e  anagrams?,1
Are T D G Z z C d r  and T D G Z z C d r a d s N  anagrams?,0
Are H Q Y w m D k  and H Q Y w m D k y  anagrams?,0
Are t q  and f q  anagrams?,0
Are t z w Q o e S I w F i E v s t  and Q S E z o w s t v e I i t F w  anagrams?,1
Are R n L D  and R n L D  anagrams?,0
Are n s  and n s  anagrams?,1
Are e I S t R o n D H y u  and t n e o R D H y I S u  anagrams?,1
Are D S  and D S  anagrams?,1
Are Y N K o e T I n g N q  and N N T n K g o Y I e q  anagrams?,1
Are R o x M Z H h m X K  and j p G m Y Q Z y J K  anagrams?,0
Are H r m t S F N d C y E U u w  and t C d F u E N w r U m S y H  anagrams?,1
Are M e x j G B w S F K y M U D H  and y H B x M F S e U j M K G D w  anagrams?,1
Are Q H A b K Q  and Q H A b K Q C z v D  anagrams?,0
Are V J e a m G S  and V G e a S J m  anagrams?,1
Are j p t  and t j p  anagrams?,1
Are W I w D J s K v I V q z P p  and W I w D J s K v I V q z P p l  anagrams?,0
Are r j b w M  and j M w r b  anagrams?,1
Are i Z R c x d L B u d i  and Z R d x i u B L c d i  anagrams?,1
Are T E Q H Y W U l f  and T E Q H Y W U l f  anagrams?,0
Are U r G B h d a q  and d q U h G r a B  anagrams?,1
Are o m o N z W Z s g t v J  and g m J s t o Z z o v W N  anagrams?,1
Are d z l S D  and d z l S D B U h  anagrams?,0
Are t q C K  and C K t q  anagrams?,1
Are v P b V  and v P b V S L Q o s  anagrams?,0
Are X r J e K Y E v d u Z f A R H  and X r J e K Y E v d u Z f A R H G r  anagrams?,0
Are v o b g r t p m A Q t n  and p g n v A r b m o t t Q  anagrams?,1
Are R E T i E c F p k H Y e H  and v w r o R c F p k H Y e H  anagrams?,0
Are A h  and A h l K G k  anagrams?,0
Are s X g  and g s X  anagrams?,1
Are q u P c w X k R  and f W k D o b k b  anagrams?,0
Are R c c O U H Q h A l m P  and R c c O U H Q h A l m P b  anagrams?,0
Are d n T Z x c G q d  and d n T Z x c G q d l  anagrams?,0
Are t l  and t l  anagrams?,1
Are E M L B r N Y e l f V Q m Q Z  and f u O C r N Y e l f V Q m Q Z  anagrams?,0
Are N X c P I e D e I j i S Q A  and N X c P I e D e I j i S Q A O H q  anagrams?,0
Are q D G J u v P K T o f  and z J G J u v P K T o f  anagrams?,0
Are F C t  and F C t y I N G  anagrams?,0
Are S x q E H a f  and f E q E H a f  anagrams?,0
Are E J q H e M f e T Q  and M e f q J E T Q e H  anagrams?,1
Are D t d r  and d D t r  anagrams?,1
Are y u y v g  and y u y v g r  anagrams?,0
Are N D K  and K N D  anagrams?,1
Are F V Y o  and o Y V F  anagrams?,1
Are S D B n w W Q h c  and k B U n w W Q h c  anagrams?,0
Are P H  and H P  anagrams?,1
Are H U  and U H  anagrams?,1
Are f a P N l r W a O u h d  and l a f h P W d u N a r O  anagrams?,1
Are B W f G i s C o s T  and i f G s C s B T o W  anagrams?,1
Are z Q k q z W B r v M D U R b  and U s M j M P B r v M D U R b  anagrams?,0
Are R V N H x G Z m D p F Y K J E  and V v W m j J a D I A D a y q N  anagrams?,0
Are B B E w t B R X C i A  and t E R C A B i B w B X  anagrams?,1
Are z N M S  and M S N z  anagrams?,1
Are w c B O h z W P  and w c B O h z W P e b  anagrams?,0
Are r c d Y T D  and r Y D c d T  anagrams?,1
Are P I Y K H  and P I Y K H P D n  anagrams?,0
Are E R E W A m t D x r  and z z E W A m t D x r  anagrams?,0
Are V D Q F G c T D F B o T j Z A  and T D c D o T G j B A Z F V Q F  anagrams?,1
Are t e F z  and t e F z k l Q e O  anagrams?,0
Are C l t Y v e H N p O O  and C H p e l N Y t O v O  anagrams?,1
Are b Q u H J v G S I B  and o s J P M P G S I B  anagrams?,0
Are u a y s K D m L f o  and u D y K m L a o s f  anagrams?,1
Are Z d L f f r A c k T Q M  and Q M A k c T Z f f d r L  anagrams?,1
Are k v b R  and b R k v  anagrams?,1
Are L a D  and j a D  anagrams?,0
Are L w M j j N t P V i T j I  and N w V I T t P j i L j j M  anagrams?,1
Are z Q L j X s I t z p g  and z Q L j X s I t z p g n v i L  anagrams?,0
Are S Y X N d  and X c B x d  anagrams?,0
Are H h A L W h j P S B  and H h A L W h j P S B G d q  anagrams?,0
Are r S O D Z  and r S O D Z X J W p  anagrams?,0
Are F Y A h y e q E C R F  and e y A E R Y h q F C F  anagrams?,1
Are L b f t U R p h X N d c  and L d t f R h X b N p c U  anagrams?,1
Are m u O o P m O b m b  and u b o b m m P m O O  anagrams?,1
Are B U D  and a L D  anagrams?,0
Are k N Y v x P Y k x D  and x x N Y k P v Y D k  anagrams?,1
Are R f p X d K y l g x I x  and y d R X K I p x x f l g  anagrams?,1
Are q f D B h Q V o X z  and q X z D f B V h Q o  anagrams?,1
Are l L Z t J V b i u R  and u i J L t R b V Z l  anagrams?,1
Are g i  and q q  anagrams?,0
Are b r A u v k r C X T y t  and b r A u v k r C X T y t A G  anagrams?,0
Are C n X w h q p u  and C n X w h q p u z z r S e  anagrams?,0
Are G t R P h c u G v R O O X  and G t R P h c u G v R O O X c  anagrams?,0
Are W U e I q H V J l b L b D c  and D c W H b e q L U b l J V I  anagrams?,1
Are m P G  and G P m  anagrams?,1
Are t o s x B r z c  and B o z c s t r x  anagrams?,1
Are h H R h W  and R W h H h  anagrams?,1
Are H C  and H C H l  anagrams?,0
Are J T F J v j f W b Y H Z u G I  and W Z I T Y v F j J J b G H f u  anagrams?,1
Are P f T J R Y N m n E k a V  and P f T J R Y N m n E k a V u m z p  anagrams?,0
Are K W o b C w J g J K f  and f w J C K g K W o b J  anagrams?,1
Are n k e P b Z w Z U l m  and l c U y b Z w Z U l m  anagrams?,0
Are G K p i c H t Y b J o U g h  and i K Y G H U c o h g J p b t  anagrams?,1
Are c r U f e y X m O w n o  and c r U f e y X m O w n o V  anagrams?,0
Are T M h m m X T v w A  and A X T m M w h T v m  anagrams?,1
Are L P  and L P A  anagrams?,0
Are P x  and P x  anagrams?,1
Are W m r t y R l G o v j A S  and U T x e P i M x Z D S x f  anagrams?,0
Are a a y y H  and l Z J N V  anagrams?,0
Are f C M E x L  and f C M E x L E y w U A  anagrams?,0
Are Q Z x c M A m a z h y z F s  and z F c m Q y h M x s Z z A a  anagrams?,1
Are A N x h V k p A c w S  and B k B s R d I t C w S  anagrams?,0
Are g K V U  and U g K V  anagrams?,1
Are V s  and u s  anagrams?,0
Are A U u Q L T N j j L K  and Q L U u N A L j j K T  anagrams?,1
Are h X  and h X y u c r  anagrams?,0
Are k Z u N N R V B  and Z V N B N k R u  anagrams?,1
Are R a  and R a R  anagrams?,0
Are w J b r f Q z a p J L Y Y g  and w J b r f Q z a p J L Y Y g B D  anagrams?,0
Are s r L e  and s e L r  anagrams?,1
