text,label
Compute seventy six minus seventy two,4
Compute one thousand minus nine hundred and ninety six,4
Compute three hundred and fifty four divided by fifty nine,6
Compute four hundred and sixty four minus four hundred and sixty four,0
Compute one thousand and eighty three divided by three hundred and sixty one,3
Compute three thousand one hundred and seventy one divided by four hundred and fifty three,7
Compute one hundred and ninety four minus one hundred and ninety one,3
Compute four thousand and eighty divided by five hundred and ten,8
Compute two hundred and ninety two minus two hundred and ninety two,0
Compute three hundred and two minus two hundred and ninety three,9
Compute one hundred and thirty four minus one hundred and twenty eight,6
Compute four hundred and sixty six divided by four hundred and sixty six,1
Compute eight hundred and seventy nine minus eight hundred and seventy four,5
Compute five hundred and twenty five minus five hundred and twenty,5
Compute eight hundred and seventy eight minus eight hundred and seventy three,5
Compute two thousand and eighty divided by two hundred and sixty,8
Compute sixty five divided by thirteen,5
Compute three thousand eight hundred and ninety two divided by nine hundred and seventy three,4
Compute six hundred and twenty divided by one hundred and twenty four,5
Compute four thousand three hundred and sixty divided by five hundred and forty five,8
Compute four hundred and fifty two minus four hundred and fifty one,1
Compute three hundred and eighty nine minus three hundred and eighty four,5
Compute one hundred and seventy nine minus one hundred and seventy three,6
Compute six thousand two hundred and sixteen divided by seven hundred and seventy seven,8
Compute three hundred and seventy five divided by seventy five,5
Compute six hundred and eighty divided by one hundred and thirty six,5
Compute one thousand divided by two hundred and fifty,4
Compute sixty minus sixty,0
Compute seven hundred and seventy one minus seven hundred and sixty two,9
Compute four hundred and fifty seven minus four hundred and forty nine,8
Compute two thousand seven hundred and ninety divided by four hundred and sixty five,6
Compute one thousand five hundred and thirty divided by five hundred and ten,3
Compute five hundred and twenty minus five hundred and seventeen,3
Compute seven hundred and fifty nine minus seven hundred and fifty seven,2
Compute two hundred and forty divided by forty eight,5
Compute five thousand six hundred and eighty eight divided by seven hundred and eleven,8
Compute six hundred and ten minus six hundred and seven,3
Compute six hundred and eighteen divided by six hundred and eighteen,1
Compute one thousand eight hundred divided by six hundred,3
Compute five hundred and twenty nine minus five hundred and twenty two,7
Compute seven hundred and fifty five minus seven hundred and fifty four,1
Compute four thousand five hundred and eighty five divided by six hundred and fifty five,7
Compute nine hundred and fifty eight minus nine hundred and fifty one,7
Compute three thousand eight hundred and eighty five divided by seven hundred and seventy seven,5
Compute seven hundred and seven minus seven hundred and seven,0
Compute nine hundred minus eight hundred and ninety seven,3
Compute eight hundred and eighty two minus eight hundred and seventy five,7
Compute two thousand two hundred and thirty six divided by five hundred and fifty nine,4
Compute five hundred and eighteen minus five hundred and eleven,7
Compute three thousand four hundred and forty divided by six hundred and eighty eight,5
Compute two hundred and eighty eight divided by two hundred and eighty eight,1
Compute one hundred and five minus one hundred,5
Compute seven hundred and thirteen minus seven hundred and five,8
Compute four hundred and twenty two minus four hundred and seventeen,5
Compute eight hundred and thirty six minus eight hundred and twenty nine,7
Compute seven thousand two hundred and thirty two divided by nine hundred and four,8
Compute seven hundred and sixty six minus seven hundred and sixty five,1
Compute six hundred and fifty divided by three hundred and twenty five,2
Compute nine hundred and sixty six minus nine hundred and sixty one,5
Compute three hundred and eighteen minus three hundred and eighteen,0
Compute eight hundred and fifty four divided by eight hundred and fifty four,1
Compute six hundred and eighteen divided by one hundred and three,6
Compute four thousand five hundred and ninety two divided by five hundred and seventy four,8
Compute one thousand six hundred and forty four minus one thousand six hundred and forty four,0
Compute one thousand nine hundred and fourteen divided by six hundred and thirty eight,3
Compute five hundred and seventy five minus five hundred and seventy three,2
Compute three thousand one hundred and fifteen divided by four hundred and forty five,7
Compute one thousand two hundred and three minus one thousand two hundred and three,0
Compute four thousand nine hundred and eighty divided by nine hundred and ninety six,5
Compute two thousand six hundred and forty divided by eight hundred and eighty,3
Compute one thousand four hundred and forty four minus one thousand four hundred and forty four,0
Compute thirty five divided by seven,5
Compute one thousand two hundred and eighty seven divided by four hundred and twenty nine,3
Compute three hundred and eighty nine minus three hundred and eighty,9
Compute two hundred and fifty six minus two hundred and fifty five,1
Compute eight hundred and twenty minus eight hundred and nineteen,1
Compute seven hundred and nineteen minus seven hundred and eleven,8
Compute one thousand two hundred and seventy two divided by six hundred and thirty six,2
Compute one thousand three hundred and thirty eight divided by six hundred and sixty nine,2
Compute five hundred and twenty nine minus five hundred and twenty three,6
Compute four thousand one hundred and ninety four divided by six hundred and ninety nine,6
Compute three hundred and seventy five minus three hundred and sixty six,9
Compute one thousand four hundred and sixty four divided by four hundred and eighty eight,3
Compute five hundred and ninety minus five hundred and eighty one,9
Compute one thousand eight hundred and sixty three minus one thousand eight hundred and sixty three,0
Compute one hundred and forty three divided by one hundred and forty three,1
Compute two hundred and fifteen minus two hundred and eight,7
Compute one thousand six hundred and thirty seven minus one thousand six hundred and thirty seven,0
Compute six hundred and ninety eight minus six hundred and ninety one,7
Compute three thousand seven hundred and thirty five divided by seven hundred and forty seven,5
Compute one thousand and seventy two minus one thousand and seventy two,0
Compute one hundred and eighty eight minus one hundred and eighty five,3
Compute six hundred and seventeen minus six hundred and seventeen,0
Compute seven thousand four hundred and forty three divided by eight hundred and twenty seven,9
Compute four thousand eight hundred and ninety three divided by six hundred and ninety nine,7
Compute five thousand five hundred and eighty six divided by nine hundred and thirty one,6
Compute five hundred and fifty eight minus five hundred and fifty five,3
Compute one thousand seven hundred and seventy nine minus one thousand seven hundred and seventy nine,0
Compute six thousand one hundred and seventy six divided by seven hundred and seventy two,8
Compute three thousand three hundred and eighty divided by eight hundred and forty five,4
Compute two thousand five hundred and eighty divided by eight hundred and sixty,3
Compute one hundred and thirty minus one hundred and thirty,0
Compute one thousand four hundred and fourteen minus one thousand four hundred and fourteen,0
Compute six hundred and fifty seven minus six hundred and fifty three,4
Compute two thousand four hundred and twenty two divided by three hundred and forty six,7
Compute eight hundred and twenty one minus eight hundred and thirteen,8
Compute five hundred and sixty divided by five hundred and sixty,1
Compute one thousand nine hundred and eight divided by three hundred and eighteen,6
Compute six hundred and thirty seven minus six hundred and thirty two,5
Compute three hundred and ninety divided by three hundred and ninety,1
Compute seven hundred and forty four minus seven hundred and thirty eight,6
Compute eight hundred and seventy two minus eight hundred and sixty three,9
Compute four thousand six hundred and fifteen divided by nine hundred and twenty three,5
Compute seven hundred and sixty minus seven hundred and sixty,0
Compute two thousand seven hundred and ninety two divided by six hundred and ninety eight,4
Compute fifty three minus fifty,3
Compute one thousand nine hundred and thirty one minus one thousand nine hundred and thirty one,0
Compute seven hundred and ninety eight divided by one hundred and thirty three,6
Compute one hundred and forty eight minus one hundred and forty four,4
Compute four hundred and thirty six minus four hundred and twenty nine,7
Compute four hundred and fifteen minus four hundred and eleven,4
Compute three thousand nine hundred and eighteen divided by six hundred and fifty three,6
Compute one hundred and eighty one minus one hundred and seventy three,8
Compute six hundred and eighty minus six hundred and seventy nine,1
Compute one hundred and forty six minus one hundred and forty one,5
Compute one thousand two hundred and four minus one thousand two hundred and four,0
Compute eight hundred and forty seven minus eight hundred and forty one,6
Compute seven hundred minus six hundred and ninety one,9
Compute six thousand seven hundred and sixty nine divided by nine hundred and sixty seven,7
Compute nine hundred and fifty six minus nine hundred and fifty six,0
Compute eighty nine minus eighty three,6
Compute eighty divided by ten,8
Compute one hundred and forty five minus one hundred and forty five,0
Compute four thousand nine hundred and five divided by nine hundred and eighty one,5
Compute one hundred and seventy three minus one hundred and seventy three,0
Compute four thousand seven hundred and twenty two divided by seven hundred and eighty seven,6
Compute ninety three minus ninety three,0
Compute five hundred and eight minus five hundred and three,5
Compute two thousand three hundred and fifteen divided by four hundred and sixty three,5
Compute seven hundred and seventy six divided by one hundred and ninety four,4
Compute four thousand one hundred and forty divided by four hundred and sixty,9
Compute three hundred and twenty nine minus three hundred and twenty,9
Compute four thousand four hundred and ten divided by seven hundred and thirty five,6
Compute five hundred and fifty two divided by one hundred and eighty four,3
Compute one thousand seven hundred and eighty five divided by five hundred and ninety five,3
Compute two thousand two hundred and sixty five divided by four hundred and fifty three,5
Compute six hundred and sixty five minus six hundred and sixty one,4
Compute one thousand four hundred and fifty divided by two hundred and ninety,5
Compute four hundred and eighty divided by two hundred and forty,2
Compute one thousand two hundred and seventy two divided by two hundred and twelve,6
Compute twenty three minus twenty two,1
Compute four hundred and eighty eight divided by sixty one,8
Compute one hundred and seventy two minus one hundred and sixty five,7
Compute four thousand and fourteen divided by six hundred and sixty nine,6
Compute two hundred and ninety six divided by seventy four,4
Compute four hundred minus three hundred and ninety five,5
Compute three hundred and sixty two minus three hundred and fifty three,9
Compute one thousand one hundred and fifteen minus one thousand one hundred and fifteen,0
Compute one thousand nine hundred and forty one minus one thousand nine hundred and forty one,0
Compute two hundred and four divided by two hundred and four,1
Compute two thousand seven hundred and twelve divided by nine hundred and four,3
Compute five hundred and seven minus five hundred,7
Compute forty eight minus thirty nine,9
Compute seven hundred and sixty minus seven hundred and fifty nine,1
Compute thirteen minus nine,4
Compute one thousand and seventy four divided by five hundred and thirty seven,2
Compute four thousand two hundred and eighty four divided by six hundred and twelve,7
Compute two thousand two hundred and ninety five divided by four hundred and fifty nine,5
Compute four hundred and sixty eight minus four hundred and sixty three,5
Compute one thousand six hundred and ninety five minus one thousand six hundred and ninety five,0
Compute eight hundred and twenty four minus eight hundred and sixteen,8
Compute five hundred and forty six minus five hundred and forty five,1
Compute eight hundred and thirty four minus eight hundred and thirty two,2
Compute seven hundred and eighty six divided by three hundred and ninety three,2
Compute nine hundred and sixty five minus nine hundred and sixty,5
Compute eighty seven minus eighty two,5
Compute seven hundred and eighty four minus seven hundred and seventy six,8
Compute two thousand nine hundred and five divided by five hundred and eighty one,5
Compute four hundred and fifty four minus four hundred and fifty four,0
Compute five thousand seven hundred and sixty divided by seven hundred and twenty,8
Compute one thousand eight hundred and fifteen divided by six hundred and five,3
Compute nine hundred and thirty four minus nine hundred and twenty seven,7
Compute three hundred and fifty divided by seventy,5
Compute three hundred and twenty minus three hundred and fourteen,6
Compute five thousand five hundred and sixty two divided by six hundred and eighteen,9
Compute two hundred and ninety four minus two hundred and eighty seven,7
Compute one hundred and forty nine minus one hundred and forty four,5
Compute nine hundred and eighty three minus nine hundred and seventy five,8
Compute two hundred and sixteen divided by fifty four,4
Compute six thousand one hundred and sixty eight divided by seven hundred and seventy one,8
Compute five hundred and forty two minus five hundred and thirty nine,3
Compute five hundred and ninety seven minus five hundred and ninety six,1
Compute five hundred and sixty six divided by five hundred and sixty six,1
Compute two thousand four hundred and forty eight divided by four hundred and eight,6
Compute seventy four minus sixty six,8
Compute nine hundred and fifteen minus nine hundred and nine,6
Compute four hundred and eighty nine minus four hundred and eighty seven,2
Compute six hundred and seven minus six hundred,7
Compute seven thousand nine hundred and fifty two divided by nine hundred and ninety four,8
Compute one thousand eight hundred and ninety six divided by two hundred and thirty seven,8
Compute two thousand five hundred and six divided by three hundred and fifty eight,7
Compute one thousand five hundred and fourteen minus one thousand five hundred and fourteen,0
Compute five hundred and ninety three divided by five hundred and ninety three,1
Compute four thousand nine hundred divided by nine hundred and eighty,5
Compute one hundred and eighty eight minus one hundred and eighty six,2
Compute two thousand three hundred and ninety two divided by five hundred and ninety eight,4
Compute one hundred and seven minus ninety eight,9
Compute three thousand five hundred and seventy six divided by eight hundred and ninety four,4
Compute one hundred and twenty eight minus one hundred and twenty eight,0
Compute five thousand four hundred and ninety five divided by seven hundred and eighty five,7
Compute three thousand six hundred and ninety nine divided by four hundred and eleven,9
Compute five thousand three hundred and fifty two divided by six hundred and sixty nine,8
Compute one thousand and fifty three divided by three hundred and fifty one,3
Compute eight hundred and two minus seven hundred and ninety six,6
Compute seven hundred and thirty two minus seven hundred and twenty nine,3
Compute nineteen minus fifteen,4
Compute seven hundred and two minus six hundred and ninety five,7
Compute one hundred and ninety seven divided by one hundred and ninety seven,1
Compute eight hundred and sixty eight divided by two hundred and seventeen,4
Compute five thousand nine hundred and sixty four divided by nine hundred and ninety four,6
Compute five hundred and seventy six minus five hundred and seventy three,3
Compute two thousand four hundred and forty five divided by four hundred and eighty nine,5
Compute one thousand three hundred and eighty divided by four hundred and sixty,3
Compute four thousand seven hundred and fifty five divided by nine hundred and fifty one,5
Compute one thousand and ninety six divided by five hundred and forty eight,2
Compute eight hundred and fourteen minus eight hundred and thirteen,1
Compute two thousand five hundred and fifty divided by five hundred and ten,5
Compute one thousand three hundred and thirty two divided by three hundred and thirty three,4
Compute five hundred and forty three minus five hundred and forty two,1
Compute two thousand six hundred and seven divided by eight hundred and sixty nine,3
Compute eight hundred and nineteen minus eight hundred and fourteen,5
Compute five hundred and ninety six minus five hundred and ninety six,0
Compute two hundred and sixty seven divided by two hundred and sixty seven,1
Compute four thousand six hundred and fourteen divided by seven hundred and sixty nine,6
Compute two thousand seven hundred and seventy five divided by nine hundred and twenty five,3
Compute six hundred and twenty minus six hundred and nineteen,1
Compute two hundred and thirty one divided by two hundred and thirty one,1
Compute two hundred and sixty four divided by thirty three,8
Compute eight hundred and fifty eight divided by one hundred and forty three,6
Compute six thousand three hundred and fourteen divided by nine hundred and two,7
Compute two thousand two hundred and forty seven divided by seven hundred and forty nine,3
Compute seven hundred and eighty two minus seven hundred and eighty two,0
Compute two thousand three hundred and thirteen divided by seven hundred and seventy one,3
Compute four hundred and eighty two minus four hundred and seventy four,8
Compute one thousand two hundred and seventy five divided by four hundred and twenty five,3
Compute four thousand nine hundred and twenty divided by nine hundred and eighty four,5
Compute nine hundred divided by nine hundred,1
Compute one thousand nine hundred and thirty six divided by four hundred and eighty four,4
Compute two hundred and thirty eight minus two hundred and thirty one,7
Compute four divided by four,1
Compute four thousand five hundred and fifteen divided by six hundred and forty five,7
Compute six hundred and ninety six divided by three hundred and forty eight,2
Compute one thousand seven hundred and forty nine divided by five hundred and eighty three,3
Compute seven hundred and eighty four minus seven hundred and seventy seven,7
Compute four thousand three hundred divided by eight hundred and sixty,5
Compute two hundred and sixty five divided by fifty three,5
Compute five hundred and forty eight minus five hundred and forty,8
Compute six hundred and seventy one minus six hundred and sixty nine,2
Compute six hundred and sixty one minus six hundred and fifty four,7
Compute four hundred and twenty minus four hundred and eighteen,2
Compute four hundred and seventy eight minus four hundred and seventy five,3
Compute five thousand five hundred and fifty one divided by seven hundred and ninety three,7
Compute eight hundred and fifty four minus eight hundred and forty six,8
Compute nineteen minus thirteen,6
Compute seven hundred and thirty six divided by one hundred and eighty four,4
Compute one thousand and sixteen divided by five hundred and eight,2
Compute twenty six minus eighteen,8
Compute three hundred and forty seven minus three hundred and thirty eight,9
Compute four thousand eight hundred and fifty four divided by eight hundred and nine,6
Compute five hundred and thirty five minus five hundred and twenty seven,8
Compute seven hundred and seventy five divided by one hundred and fifty five,5
Compute two thousand seven hundred and eighteen divided by four hundred and fifty three,6
Compute eight hundred and seventeen minus eight hundred and fifteen,2
Compute thirty five minus twenty seven,8
Compute six hundred and sixty six divided by one hundred and eleven,6
Compute six hundred and eighty one divided by two hundred and twenty seven,3
Compute nine hundred and thirty six divided by four hundred and sixty eight,2
Compute three thousand eight hundred and twenty divided by seven hundred and sixty four,5
Compute two hundred and nineteen minus two hundred and thirteen,6
Compute one thousand nine hundred and forty nine minus one thousand nine hundred and forty nine,0
Compute one hundred and eleven minus one hundred and nine,2
Compute one thousand three hundred and two divided by one hundred and eighty six,7
Compute six hundred and ninety nine minus six hundred and ninety one,8
Compute one hundred and thirty five divided by one hundred and thirty five,1
Compute two hundred minus one hundred and ninety four,6
Compute three thousand seven hundred and forty five divided by five hundred and thirty five,7
Compute eight hundred and ninety seven minus eight hundred and ninety four,3
Compute fifteen minus ten,5
Compute one hundred and fifty six minus one hundred and forty seven,9
Compute three hundred and eighty six minus three hundred and seventy eight,8
Compute six hundred and twenty divided by one hundred and fifty five,4
Compute one hundred and thirty eight minus one hundred and twenty nine,9
Compute one thousand one hundred and seventy two divided by two hundred and ninety three,4
Compute seventy two divided by eighteen,4
Compute five thousand two hundred and twenty four divided by six hundred and fifty three,8
Compute five hundred and forty four minus five hundred and thirty six,8
Compute one hundred and fifteen minus one hundred and twelve,3
Compute three hundred and fifty one minus three hundred and forty seven,4
Compute three thousand nine hundred and thirty six divided by nine hundred and eighty four,4
Compute four hundred and forty nine minus four hundred and forty five,4
Compute nine hundred and five minus nine hundred and four,1
Compute four hundred and eighty one minus four hundred and seventy seven,4
Compute eight hundred and twenty eight divided by one hundred and thirty eight,6
Compute one thousand six hundred and twenty divided by four hundred and five,4
Compute three hundred and seventy eight minus three hundred and seventy three,5
Compute nine hundred and sixty nine minus nine hundred and sixty nine,0
Compute one hundred and eight minus one hundred and six,2
Compute three hundred and eighty two divided by one hundred and ninety one,2
Compute one thousand and twenty eight divided by five hundred and fourteen,2
Compute three hundred and six minus three hundred and three,3
Compute nine hundred and forty two minus nine hundred and thirty seven,5
Compute forty seven minus forty six,1
Compute one thousand three hundred and twenty nine divided by four hundred and forty three,3
Compute four thousand and eleven divided by five hundred and seventy three,7
Compute nine hundred and nine minus nine hundred and three,6
Compute six hundred and seventy one minus six hundred and sixty four,7
Compute twenty seven minus twenty one,6
Compute seven hundred and fifty three divided by two hundred and fifty one,3
Compute one thousand four hundred and thirty four divided by two hundred and thirty nine,6
Compute nine hundred and fifty three minus nine hundred and fifty,3
Compute eight hundred and thirty two minus eight hundred and twenty seven,5
Compute seven hundred and eighty two minus seven hundred and seventy three,9
Compute two hundred and thirty five divided by two hundred and thirty five,1
Compute four hundred and fifty nine divided by four hundred and fifty nine,1
Compute seven hundred and three minus seven hundred,3
Compute three hundred and sixty two minus three hundred and sixty,2
Compute six hundred and twenty one minus six hundred and twenty one,0
Compute twenty two minus eighteen,4
Compute three thousand eight hundred and eighty four divided by nine hundred and seventy one,4
Compute five thousand four hundred and sixty seven divided by seven hundred and eighty one,7
Compute six thousand four hundred and sixty one divided by nine hundred and twenty three,7
Compute one hundred and fifty one minus one hundred and forty three,8
Compute nine hundred and eighty nine minus nine hundred and eighty eight,1
Compute two hundred and seventy five minus two hundred and sixty seven,8
Compute three thousand three hundred and forty four divided by eight hundred and thirty six,4
Compute five hundred and sixty eight minus five hundred and sixty four,4
Compute one hundred and sixty five minus one hundred and sixty five,0
Compute three thousand three hundred and forty divided by eight hundred and thirty five,4
Compute six hundred and seventy minus six hundred and sixty three,7
Compute eight hundred and sixty eight minus eight hundred and sixty three,5
Compute one thousand seven hundred and forty four divided by four hundred and thirty six,4
Compute seven thousand two hundred and eighty one divided by eight hundred and nine,9
Compute five thousand eight hundred and sixty six divided by eight hundred and thirty eight,7
Compute one thousand eight hundred and fifty minus one thousand eight hundred and fifty,0
Compute eight hundred and nine minus eight hundred and two,7
Compute three thousand five hundred divided by five hundred,7
Compute three thousand three hundred and eighty four divided by five hundred and sixty four,6
Compute seven hundred and thirty three divided by seven hundred and thirty three,1
Compute one hundred and seventy eight minus one hundred and seventy seven,1
Compute six hundred and sixty nine minus six hundred and sixty two,7
Compute one thousand five hundred and sixteen divided by three hundred and seventy nine,4
Compute seven thousand three hundred and ninety eight divided by eight hundred and twenty two,9
Compute one thousand five hundred and sixty six divided by two hundred and sixty one,6
Compute seven hundred and seventy divided by one hundred and fifty four,5
Compute one thousand seven hundred and eighty three minus one thousand seven hundred and eighty three,0
Compute seven thousand one hundred and thirty six divided by eight hundred and ninety two,8
Compute five thousand six hundred and ninety six divided by seven hundred and twelve,8
Compute seven hundred and sixty four minus seven hundred and fifty nine,5
Compute nine hundred and sixty one minus nine hundred and fifty three,8
Compute one thousand one hundred and forty nine minus one thousand one hundred and forty nine,0
Compute three hundred and eighty one minus three hundred and seventy four,7
Compute three thousand seven hundred and eight divided by six hundred and eighteen,6
Compute two hundred and ninety seven minus two hundred and eighty nine,8
Compute one thousand seven hundred and ninety divided by eight hundred and ninety five,2
Compute five hundred and forty three minus five hundred and thirty nine,4
Compute two hundred and forty six minus two hundred and forty five,1
Compute five hundred and eighty one divided by five hundred and eighty one,1
Compute seven hundred and seventy five minus seven hundred and sixty six,9
Compute six hundred and eighteen divided by three hundred and nine,2
Compute four thousand four hundred and forty six divided by four hundred and ninety four,9
Compute eight hundred minus seven hundred and ninety eight,2
Compute one hundred and sixty seven minus one hundred and sixty seven,0
Compute eight hundred and fourteen divided by eight hundred and fourteen,1
Compute nine hundred and eight divided by nine hundred and eight,1
Compute six hundred and seven minus five hundred and ninety eight,9
Compute one thousand five hundred and thirty seven minus one thousand five hundred and thirty seven,0
Compute four hundred and fifty six minus four hundred and fifty,6
Compute one thousand one hundred and nineteen minus one thousand one hundred and nineteen,0
Compute one thousand six hundred and eight divided by two hundred and one,8
Compute nine hundred and thirty eight minus nine hundred and thirty four,4
Compute four thousand four hundred and sixty divided by eight hundred and ninety two,5
Compute three hundred and forty three minus three hundred and forty one,2
Compute six hundred and fifty five minus six hundred and fifty five,0
Compute nine hundred and forty three minus nine hundred and thirty eight,5
Compute nine hundred and seventy two divided by two hundred and forty three,4
Compute one thousand one hundred and forty eight minus one thousand one hundred and forty eight,0
Compute one thousand two hundred and eighty minus one thousand two hundred and eighty,0
Compute one thousand and seventy four divided by three hundred and fifty eight,3
Compute six thousand two hundred and fifty eight divided by eight hundred and ninety four,7
Compute seven hundred and twenty two minus seven hundred and twenty one,1
Compute three thousand eight hundred and five divided by seven hundred and sixty one,5
Compute three thousand and sixty divided by five hundred and ten,6
Compute two thousand four hundred and thirty six divided by three hundred and forty eight,7
Compute five thousand one hundred and seventy eight divided by eight hundred and sixty three,6
Compute four hundred and eight minus four hundred and six,2
Compute two hundred and sixty minus two hundred and fifty five,5
Compute six hundred and thirty minus six hundred and thirty,0
Compute one hundred and forty seven minus one hundred and forty four,3
Compute one thousand six hundred and seventy nine minus one thousand six hundred and seventy nine,0
Compute seven hundred and ninety four minus seven hundred and eighty five,9
Compute eight hundred and seventy six divided by one hundred and forty six,6
Compute nine hundred and twenty eight minus nine hundred and twenty seven,1
Compute three hundred and seventy six minus three hundred and sixty seven,9
Compute two thousand five hundred and fifty nine divided by eight hundred and fifty three,3
Compute five thousand four hundred and eighteen divided by seven hundred and seventy four,7
Compute one hundred and two minus ninety four,8
Compute five hundred and ninety six divided by two hundred and ninety eight,2
Compute seven hundred and fifty five minus seven hundred and fifty one,4
Compute one thousand eight hundred and twenty three minus one thousand eight hundred and twenty three,0
Compute one hundred and sixty seven minus one hundred and sixty four,3
Compute two hundred and ninety eight minus two hundred and ninety,8
Compute three hundred and fifteen minus three hundred and fifteen,0
Compute nine hundred and sixty divided by three hundred and twenty,3
Compute twelve divided by twelve,1
Compute one thousand and eighty five minus one thousand and eighty five,0
Compute twenty seven minus twenty seven,0
Compute two hundred and fifty two minus two hundred and forty nine,3
Compute one thousand five hundred and four minus one thousand five hundred and four,0
Compute one hundred and forty divided by twenty,7
Compute four thousand seven hundred and fifty eight divided by seven hundred and ninety three,6
Compute seven hundred and sixty five divided by eighty five,9
Compute four hundred and twenty four minus four hundred and twenty two,2
Compute four hundred minus three hundred and ninety one,9
Compute one thousand three hundred and twenty eight divided by three hundred and thirty two,4
Compute four hundred and seventy five minus four hundred and seventy one,4
Compute four hundred and two minus three hundred and ninety nine,3
Compute two hundred and thirty one divided by seventy seven,3
Compute three hundred and twelve divided by one hundred and fifty six,2
Compute one thousand five hundred and eight divided by seven hundred and fifty four,2
Compute two thousand four hundred and thirty two divided by six hundred and eight,4
Compute two thousand seven hundred and sixty divided by six hundred and ninety,4
Compute two hundred and twenty four minus two hundred and twenty three,1
Compute three hundred and sixty five minus three hundred and sixty five,0
Compute one thousand four hundred and ninety six divided by seven hundred and forty eight,2
Compute eight thousand two hundred and sixty two divided by nine hundred and eighteen,9
Compute one thousand two hundred and fifty four minus one thousand two hundred and fifty four,0
Compute seven hundred and sixty one minus seven hundred and fifty nine,2
Compute eight hundred and eleven minus eight hundred and six,5
Compute three hundred and sixty four minus three hundred and sixty,4
Compute four thousand six hundred and eighty six divided by seven hundred and eighty one,6
