text,label
Is j C - j C  an tautonym?,1
Is z - k e J W  an tautonym?,0
Is G q Z - G q Z  an tautonym?,1
Is F n k Q R B E G l P - F n k Q R B E G l P  an tautonym?,1
Is Z M W u L m - Z M W u L m  an tautonym?,1
Is B S D v Z M c h i F - B S D v Z M c h i F  an tautonym?,1
Is X h F - v h R i y f  an tautonym?,0
Is c w H P I q - c w H P I q  an tautonym?,1
Is p x Q k - M h Q C g h J j k  an tautonym?,0
Is c E - c I j z A J  an tautonym?,0
Is y C V a m r G - q C M a v r c h R p W  an tautonym?,0
Is k T a - k T a  an tautonym?,1
Is T O C e y u - T O C e y u  an tautonym?,1
Is C A F E t U K M l - G A j E P U K z E  an tautonym?,0
Is S k B s Y p K W - S k B s Y p K W  an tautonym?,1
Is l z N C r H a - l z N C r H a  an tautonym?,1
Is W z A C J x Z - h z T C J x Z C D H Y N  an tautonym?,0
Is O N V Y e - O N V Y e  an tautonym?,1
Is e K P u - e T S u k S H v E  an tautonym?,0
Is x Z A E H j Q - O H A w H Y Q h H s n c  an tautonym?,0
Is L P J B H y k - L P J B H y k  an tautonym?,1
Is C v i D l U S - C v k u h u S l c  an tautonym?,0
Is O - O  an tautonym?,1
Is x a U z X b Y - x a U z X b Y  an tautonym?,1
Is o G H z X - o G H z X  an tautonym?,1
Is d t W F a I j - d t W F a I j  an tautonym?,1
Is L N E n D C j t - L N E n D C j t  an tautonym?,1
Is Y C v - Y C v  an tautonym?,1
Is f S Q C n O B F e M - f S Q C n O B F e M  an tautonym?,1
Is b r p q - b g p q U K  an tautonym?,0
Is P C c J R - u C W J u z R d W B  an tautonym?,0
Is I T H a Y x g V - I T H a Y x g V  an tautonym?,1
Is G H l I - G H l I  an tautonym?,1
Is k j Q P R A x - k j Q P R A x  an tautonym?,1
Is p b A D o z - O b A O o z m q  an tautonym?,0
Is c V b Q j - c V b Q j  an tautonym?,1
Is X L g Y u y - X L g Y u y  an tautonym?,1
Is G N v K m J y X R w - F W O K m J y X R w y V f d h  an tautonym?,0
Is o p O y i J P K D G - o m V y k e H Y i G Y w v  an tautonym?,0
Is u y S B K a N x - u y S B K a N x  an tautonym?,1
Is k R q L t v z m M - k R q L t j z m M l  an tautonym?,0
Is S q - C v C w h v  an tautonym?,0
Is n L S o I e D k l p - n u g H O N k k l p f L h N Q  an tautonym?,0
Is c H L Z P D - c H L Z P D  an tautonym?,1
Is v U b s - r U K k e Y t T R  an tautonym?,0
Is q I v X e - q I v X e  an tautonym?,1
Is k f m r I Z u R M - k f m C K i u R M  an tautonym?,0
Is v n u - v n u  an tautonym?,1
Is C w - C w  an tautonym?,1
Is U I o H t F m j - U I o H t F m j  an tautonym?,1
Is x H j A V U y a M e - a Q j A g G y a e l  an tautonym?,0
Is q R B K Q - q R B K Q  an tautonym?,1
Is d - f v N j H  an tautonym?,0
Is e l J g Z w C c t R - e Q J x y w C c t W I Z v n  an tautonym?,0
Is z v - z v  an tautonym?,1
Is T H z n Q u K g - T H z n Q u K g  an tautonym?,1
Is o g H C q Z j w A F - E g v O O Z M w F F B d K y  an tautonym?,0
Is h e U u w o - F F q u w o Y z m t  an tautonym?,0
Is Z q e A V S U - Z q e A V S U  an tautonym?,1
Is L I l a O f - L I l a O f  an tautonym?,1
Is Q G X I Y - Q G X I Y  an tautonym?,1
Is G Y w J T W N - y h w y v W N n u I o l  an tautonym?,0
Is W u a - W u a  an tautonym?,1
Is O L - O G x  an tautonym?,0
Is d A U O i B e s f - d T U O i B e d j  an tautonym?,0
Is G z f v M T - G z f v M T  an tautonym?,1
Is i H a - t J X m v  an tautonym?,0
Is E z J y - E z S y H E V h  an tautonym?,0
Is D J x b f - D J x b f  an tautonym?,1
Is e U R h t T M - e U R h t T M  an tautonym?,1
Is c k e y l j Q - c k e y U c N E r t q  an tautonym?,0
Is f t c L a O s o R - f t c L a O s o R  an tautonym?,1
Is g c o y r u J R - g c o y r u J R  an tautonym?,1
Is J y p f L X U l j - J y p d L X U t j t  an tautonym?,0
Is h U D S w q u b Y - h U D S w q u M Y U W  an tautonym?,0
Is Y A v Z - Y A v Z  an tautonym?,1
Is T M C N J K n - T M C N J K n  an tautonym?,1
Is L f d - L f d  an tautonym?,1
Is C h t e T x i - V h t e T y o  an tautonym?,0
Is R i G E B V J - R i G s B V J R  an tautonym?,0
Is a H - a H  an tautonym?,1
Is H e n - H e K  an tautonym?,0
Is g l k Z y G S K d j - K l N w a G S p d h l  an tautonym?,0
Is f E d F G V - f E d F G V  an tautonym?,1
Is N m X J t F k - N n X J U F k C y o a  an tautonym?,0
Is Y R j D m I k C W - Y z j D m r D H t y l  an tautonym?,0
Is w - v p h  an tautonym?,0
Is q a J Y j o i N D - i a J Y j o i d D C  an tautonym?,0
Is Z m l n k I R - K T l H n e R  an tautonym?,0
Is x b N F - c X N Z w H I c  an tautonym?,0
Is P f x K W v i H q n - P f x K W v i H q n  an tautonym?,1
Is k u - k u  an tautonym?,1
Is X g r q u - X g r q u  an tautonym?,1
Is X d g W b J Z - X d g W b J Z  an tautonym?,1
Is A G k p K P s m U - A G k p K P s m U  an tautonym?,1
Is b i e N z - b i e N Z  an tautonym?,0
Is G N f a g l - G N f N O l X k l  an tautonym?,0
Is B M n W A R H v - Y M Y Y A R a T O N  an tautonym?,0
Is A - A  an tautonym?,1
Is A r X - A r X  an tautonym?,1
Is X V K s - X V d W X Q L M  an tautonym?,0
Is K - h  an tautonym?,0
Is L y V - L C u n  an tautonym?,0
Is p Z - p Y N  an tautonym?,0
Is Y - Y  an tautonym?,1
Is o - o  an tautonym?,1
Is B - B  an tautonym?,1
Is k u I - X c h c  an tautonym?,0
Is M w N L G m U - M w z C b m k k  an tautonym?,0
Is w o n - w o n  an tautonym?,1
Is n w d E - n P d A i I D b c  an tautonym?,0
Is O w e - O N e Y F  an tautonym?,0
Is S F E H p - A F o H A c s q C A  an tautonym?,0
Is Z K - Z K  an tautonym?,1
Is J R U S l g w - k R U r p s w  an tautonym?,0
Is T m K P h - t m s x G q J  an tautonym?,0
Is J o y M g i S p - J o y w m i N p  an tautonym?,0
Is N v u A s h M T q j - N v u A s h M T q j  an tautonym?,1
Is F - I q Q D  an tautonym?,0
Is x o J X e N Y - x o J X e N Y  an tautonym?,1
Is w u - w u  an tautonym?,1
Is W e - W e  an tautonym?,1
Is u o V l c - u o V l c  an tautonym?,1
Is a W V X o E U T R d - a W V X o E U T R d  an tautonym?,1
Is C V z n G A - C V z n G A  an tautonym?,1
Is U u B z Z R V s - U u B G r R V s a j y  an tautonym?,0
Is q M - q M  an tautonym?,1
Is B Q J - B Q Y z Y o B V  an tautonym?,0
Is t e y q N n - t e y q N n  an tautonym?,1
Is g q h - g q h  an tautonym?,1
Is i c d O - i c d O  an tautonym?,1
Is G j q o h - G R X C h I  an tautonym?,0
Is H S V N g p I - H S V N g p p g A  an tautonym?,0
Is M - M  an tautonym?,1
Is r - f f u A w W  an tautonym?,0
Is l B H b O S U R - l B H b O S U R  an tautonym?,1
Is r m Q p t h e x z - r m Q p t h e x z  an tautonym?,1
Is G R D n U l H Z - G A Y n c V a O t  an tautonym?,0
Is u E w i L Z y - u O y i L d y  an tautonym?,0
Is w O W T K Z i H - k O W T K Z i H G  an tautonym?,0
Is K z L a t n s - K z L E Q T s R B T F E  an tautonym?,0
Is S o - S o  an tautonym?,1
Is Y f x W - Y f x W  an tautonym?,1
Is z - z  an tautonym?,1
Is j v R r c P - j v R r c P  an tautonym?,1
Is y w u j - y w u j  an tautonym?,1
Is R W Y k - R d d k  an tautonym?,0
Is a A c E s Z J z b - r z M S s Z D k K v h T t  an tautonym?,0
Is d Q T u B A z r - d Q T u B A z r  an tautonym?,1
Is g - Q T Y F b  an tautonym?,0
Is X C V L a q K T g - X U V L H q K h g g o X k u  an tautonym?,0
Is W z F S f V L H - W z F S f m L H w c I  an tautonym?,0
Is O o w - D K N N e A x G  an tautonym?,0
Is T K u a E - T K u a E  an tautonym?,1
Is E J - E J  an tautonym?,1
Is M C l f d - M C l e N j  an tautonym?,0
Is j i p s I z D - x i p s I z t  an tautonym?,0
Is F N j E o P - F N j E o P  an tautonym?,1
Is r H x V m g - r H x V m g  an tautonym?,1
Is W L Q p B A j w G o - W L q p B A j h G o y S J R  an tautonym?,0
Is o X J Z c t C - o X J Z c t C  an tautonym?,1
Is m - m  an tautonym?,1
Is q s Y w - m s Y w d T  an tautonym?,0
Is A G u C s Y V - A G u C s Y V  an tautonym?,1
Is z G V E o X m - z G E E o X m P S U w c  an tautonym?,0
Is c r - Z W E A f  an tautonym?,0
Is G H Z l - G H Z l  an tautonym?,1
Is X r m T e y k - X r m T f y k F x Q s O  an tautonym?,0
Is L F G K u P R M h - L F G K u P R M h  an tautonym?,1
Is P d p x E T - T d h H E u C Z K F O  an tautonym?,0
Is n A i w - n A i w  an tautonym?,1
Is L j W d h C M c I - L t j a h C M H G W G h  an tautonym?,0
Is x E o B b k D U W L - y n e B b k D a W L b h  an tautonym?,0
Is z R W r - z U W X  an tautonym?,0
Is Q g A l j U z E J - Q c g l N U n g J Z  an tautonym?,0
Is Z R u W - z R m W I H  an tautonym?,0
Is p V D E Q K - p V D E Q K  an tautonym?,1
Is N k m r W Y V - N k m r W Y V  an tautonym?,1
Is l n B G S - l n B G S  an tautonym?,1
Is Z k N n c f X E o - Z k N n c f X E o  an tautonym?,1
Is j - r I Y  an tautonym?,0
Is t g F W T - t v F W y m  an tautonym?,0
Is K v X C i k D Y d w - K v X C i k D Y d w  an tautonym?,1
Is K - i y X F g  an tautonym?,0
Is j D F v L z C X E n - j D F v L z C X E n  an tautonym?,1
Is V g E e X b u Q - V g E e X b u Q  an tautonym?,1
Is u L h - R L h r j  an tautonym?,0
Is T p n m - T p n m  an tautonym?,1
Is M g T U Y H x S - M F T U Y H x S L D  an tautonym?,0
Is Z L V n b P T x s - Z L V n b P T x s  an tautonym?,1
Is m v l B j - m v R B j  an tautonym?,0
Is a T O l M N - a T O l M N  an tautonym?,1
Is v S - v S  an tautonym?,1
Is b F p B - b F p B  an tautonym?,1
Is Z C M D m A c H L b - Z s M N m A V H L b  an tautonym?,0
Is G C - G C  an tautonym?,1
Is B H A N D k M p h - B H A N D k M p h  an tautonym?,1
Is u f d J F e - u f d J F r I J Q f W  an tautonym?,0
Is K - V n T B p Y  an tautonym?,0
Is s m E T Q - s Y z v G  an tautonym?,0
Is B J - B J  an tautonym?,1
Is I R y - q R y x g l V  an tautonym?,0
Is v m D U s J e M O - v m D U s J e M O  an tautonym?,1
Is y S d - y S d  an tautonym?,1
Is o g Q w z X b J e Z - o g Q w z X b J e Z  an tautonym?,1
Is P j n s m Y N - P j n s m U N P X o v J  an tautonym?,0
Is x M E - K Z E b  an tautonym?,0
Is k F C p Z O M W - k F C p Z O M W  an tautonym?,1
Is e k t - e k t  an tautonym?,1
Is M L z - M L z  an tautonym?,1
Is Q X f I z L v B m - Q X f I z L v B m  an tautonym?,1
Is l b K z - g b g z T  an tautonym?,0
Is K N p G U v u r - K N p G U v u r  an tautonym?,1
Is e m r c R K k - e m r c R K k  an tautonym?,1
Is n t m p V b - n t m p V H q  an tautonym?,0
Is a n Y R f Q i w C c - P b z C f Q A w o c c  an tautonym?,0
Is H U G a O m Z f c - H U G a O m Z f c  an tautonym?,1
Is V P h L v I e r - V P h L v I e r  an tautonym?,1
Is R - R  an tautonym?,1
Is P d g V L - t d U V V K s T  an tautonym?,0
Is j o D q K d A R I H - j o D q K d A R I H  an tautonym?,1
Is L Y A U e - N Q A U e G S V q Z  an tautonym?,0
Is K - K  an tautonym?,1
Is S l E - S l E  an tautonym?,1
Is m - b K n o  an tautonym?,0
Is K - K  an tautonym?,1
Is w x K g l a U T v - w x K g l a U T v  an tautonym?,1
Is y U - y R z A m  an tautonym?,0
Is B - B  an tautonym?,1
Is R U - n U t i v W  an tautonym?,0
Is Y D r s t Q j z B - Y D r s t Q j z B  an tautonym?,1
Is y k W d t p a m C - y k W d t p a m C  an tautonym?,1
Is o J E P v l b X y s - o g E P m l e r k q  an tautonym?,0
Is M S b T j C w - Z S o T J C w w d M j  an tautonym?,0
Is t Q Z r X b B - t Q M s X P Y g o S n I  an tautonym?,0
Is v C Y J o - v C u J o h  an tautonym?,0
Is N A D X i z - N u D X i u u K w  an tautonym?,0
Is I P b w - I P b w  an tautonym?,1
Is j s J v f E o t a g - g W e v T D k a X g  an tautonym?,0
Is v K Q b Z F - v s Q b y F n  an tautonym?,0
Is Y a - Y y A D  an tautonym?,0
Is m q M l - m q M S A T O  an tautonym?,0
Is b p R L F I d Q - b p R L F I d Q  an tautonym?,1
Is L - b g h G e b  an tautonym?,0
Is j d x e z h N T - K d O J e h E T T n  an tautonym?,0
Is t m R p O g G q j c - t g R O g g T H j J W Z M  an tautonym?,0
Is l B Q - l X W f v x p a  an tautonym?,0
Is a b m G Q - a b m G Q  an tautonym?,1
Is U D t - t I m  an tautonym?,0
Is A z f c o d C y w - A z f c o d C y w  an tautonym?,1
Is b X y h w - b X y v w Y F v X  an tautonym?,0
Is y J S - y J S  an tautonym?,1
Is M N G a E - M N G a E  an tautonym?,1
Is N G r o n z W - N G r o n z W  an tautonym?,1
Is Z g - l g C B A  an tautonym?,0
Is y R w - B R w i D S Q  an tautonym?,0
Is q J L M O p z u c - q J L M O p z u c  an tautonym?,1
Is h r R - h P R n E B r e  an tautonym?,0
Is S j o T a W - S j o T a W  an tautonym?,1
Is z l - z l  an tautonym?,1
Is u w - u w  an tautonym?,1
Is D m T t O E A N P - D m T t O E A N P  an tautonym?,1
Is G g V A - G g I R E s q i  an tautonym?,0
Is l U - l P h O s m  an tautonym?,0
Is x - x  an tautonym?,1
Is w o F f p i - w o F f p i  an tautonym?,1
Is n j e v c r L V X a - n j e v c r L V X a  an tautonym?,1
Is C o j H p - u e j L R  an tautonym?,0
Is X w y - X f x i V  an tautonym?,0
Is P b l g F r t m - P h S g F x t T  an tautonym?,0
Is L V N z q Z y o v - L V N z q Z y o v  an tautonym?,1
Is W n E V x o t - m m f V x E Z W z Z E  an tautonym?,0
Is k G - k j  an tautonym?,0
Is s k D O t x - s k D O t V d O R H  an tautonym?,0
Is r g L w A z I - r g L w A z I  an tautonym?,1
Is w g n i T - w T D X c T a i O  an tautonym?,0
Is t W z - t W z  an tautonym?,1
Is O - O  an tautonym?,1
Is V L T q Q k b y f - V L T q Q k b y f  an tautonym?,1
Is g d U M G v u N t - g d U M G v u N t  an tautonym?,1
Is l - T I f  an tautonym?,0
Is o B E c C - o B E c C  an tautonym?,1
Is P R d j f U E O N - P R d j f U E O N  an tautonym?,1
Is u x U w b c e T - u n U G b c e T V y t c K  an tautonym?,0
Is w C b M Y j d J A - w C b M Y j d J A  an tautonym?,1
Is W Y D n P C - W Y D n P C  an tautonym?,1
Is n Y - G v Q H A T  an tautonym?,0
Is G b R a h n f z - G b R a h n f z  an tautonym?,1
Is Q m s - Q m s  an tautonym?,1
Is u S b r Y N C Q - u S b r Y f C Q Q a F g  an tautonym?,0
Is L t J z l w i U N j - L t J z l w i U N j  an tautonym?,1
Is O H i g t T d - O H i g t T d  an tautonym?,1
Is Y X U c i - Y X U Z C P n L q  an tautonym?,0
Is C p v B k w V j J s - C p v B k w V j J s  an tautonym?,1
Is g - Y j p P  an tautonym?,0
Is a V T u - H q T e Y c  an tautonym?,0
Is B V H y - B V H y  an tautonym?,1
Is r - d F y s  an tautonym?,0
Is k i c a Y m W H I d - k i c a Y P W H I d w B  an tautonym?,0
Is g Z h G t n M - g Z h G t n M  an tautonym?,1
Is z R - z e S j n A  an tautonym?,0
Is H - W J O  an tautonym?,0
Is D s - f s j c m d l  an tautonym?,0
Is e - e  an tautonym?,1
Is m r w D - r N w A Z  an tautonym?,0
Is B P q C R - j J q C R  an tautonym?,0
Is o F p X - o T p X O v A g E  an tautonym?,0
Is W P y K - W D y i W g Y s k  an tautonym?,0
Is v X Z h u K n G A - v E n h U K n G A k  an tautonym?,0
Is u r x i Y M - u r x i Y M  an tautonym?,1
Is n - n  an tautonym?,1
Is R B V b Y S - R t V b L S O o B  an tautonym?,0
Is K O E c V n - K O E c V n  an tautonym?,1
Is B k a C A J D Q - B k a C A J D Q  an tautonym?,1
Is l - G v y w  an tautonym?,0
Is S l R z F - S l R z F  an tautonym?,1
Is l R s m C S P q a - l R s m C S P q a  an tautonym?,1
Is R E a w s n k b M - R E a w s n k b M  an tautonym?,1
Is F I L H c u t V - F I L H c u t V  an tautonym?,1
Is z S j V v - p S j V v u L C K  an tautonym?,0
Is T u K v - T u K D f d  an tautonym?,0
Is L y q p - L y q p  an tautonym?,1
Is W J w I - W J w I  an tautonym?,1
Is J f I W j L X T m Z - J f I P p r X T u s R i B c  an tautonym?,0
Is T t Q - T t Q  an tautonym?,1
Is W Z t B - n P f K o  an tautonym?,0
Is w v P O u E j Z - W w P O v z j k K k  an tautonym?,0
Is K B w E R - K B w E R  an tautonym?,1
Is z i H q Y f j - m i H i v m j v p P a h  an tautonym?,0
Is y t M w e a j k D T - y t M w e a j k D T  an tautonym?,1
Is J P e X - J n e X k Q  an tautonym?,0
Is A C T a p U r s - A C T a p U r s  an tautonym?,1
Is V j g - V j g  an tautonym?,1
Is E q S - E q S  an tautonym?,1
Is M J L p K R - M H L p K R Z V  an tautonym?,0
Is f u Z x N a Q r - f u Z x N a Q r  an tautonym?,1
Is z T k y C - C T x R C g  an tautonym?,0
Is U - H  an tautonym?,0
Is R S - l w P Q  an tautonym?,0
Is G H J a B e C b t U - n T J a c e C b t U U K l c n  an tautonym?,0
Is l k - l k  an tautonym?,1
Is m - m  an tautonym?,1
Is E x V m W - E x V m W  an tautonym?,1
Is T p - T U G Q  an tautonym?,0
Is P g o Y - P g o Y  an tautonym?,1
Is D w q - D w q  an tautonym?,1
Is S - S  an tautonym?,1
Is d N m v o u G J r e - d N m v o u G J r e  an tautonym?,1
Is G c C J S H R W P - w I d J Z H R U P O  an tautonym?,0
Is S Q x J t H - U Q x J t H X H  an tautonym?,0
Is k V x O e G T Z - k V a O e G T Z a l G  an tautonym?,0
Is L Z a d i t - L Z K k N t  an tautonym?,0
Is p j r K - p j r K  an tautonym?,1
Is V R T A y k h f O - V R T A y k h f O  an tautonym?,1
Is R g A Y I M - R g A Y I M  an tautonym?,1
Is n G B L i b T - n G B L i b T  an tautonym?,1
Is N q O D P - c X e D P u n J K  an tautonym?,0
Is Y W n - Y W n  an tautonym?,1
Is i B j p a c e t F g - n B k p y c e t F g e r  an tautonym?,0
Is T F H D j A N - T F H D j A N  an tautonym?,1
Is d c - d n  an tautonym?,0
Is G o J q E R O T - G o J q E R O T  an tautonym?,1
Is V - d  an tautonym?,0
Is J E - J E  an tautonym?,1
Is B - A t B y H T  an tautonym?,0
Is L o - L o  an tautonym?,1
Is t m - f m x  an tautonym?,0
Is O r P L F Q f t - O r d L F Q f t r E  an tautonym?,0
Is x y V W K g B - x y V W K R B  an tautonym?,0
Is S z - S z  an tautonym?,1
Is Y r - D C g h  an tautonym?,0
Is o u - o u  an tautonym?,1
Is W Q r f L V - b Q a f L k f  an tautonym?,0
Is B u k W - B u k W  an tautonym?,1
Is r s h N B Y - r s n X e L W z  an tautonym?,0
Is w P o M Y - w P o M Y  an tautonym?,1
Is v n s C D b w - h L v o r P w j X w b n  an tautonym?,0
Is I j K h q L f J - y j K P q h G s g  an tautonym?,0
Is x i A g y X Q W - x i A g y X Q W  an tautonym?,1
Is u Q U X - u Q e X U N l t  an tautonym?,0
Is W K p f T n w q e - W K p f T n w q e  an tautonym?,1
Is p L q Q b y C - p L q Q b y C  an tautonym?,1
Is B I r E U A G w Q z - B I r E U A G w Q z  an tautonym?,1
Is T x A N q s i X E M - T x A N q s i X E M  an tautonym?,1
Is o M x k l u e L J - c n x k l u e L J H j o  an tautonym?,0
Is H o N f D l O n E - H o Y Y q l G S i N  an tautonym?,0
Is n Q K X - n Q N X  an tautonym?,0
Is g q V S o - g n l w J n v  an tautonym?,0
Is l r S d - l r S d  an tautonym?,1
Is D R A I V w N e C - D R A I V w N e C  an tautonym?,1
Is S e z W M n - S e z e M n  an tautonym?,0
Is y e - Z e p c  an tautonym?,0
Is u J - u J  an tautonym?,1
Is H n l b q L o - H L C n q L o z G  an tautonym?,0
Is b K o C T X Q i R m - b K o C T X Q i R m  an tautonym?,1
Is j H - j H  an tautonym?,1
Is o p Q - o p Q  an tautonym?,1
Is a M b L - a M b L  an tautonym?,1
Is k e Z m M v y D - k A Z m M v b D  an tautonym?,0
Is Q h Z J N M U K B X - p h V J A t O a X X N i Q z J  an tautonym?,0
Is A w y - A w y  an tautonym?,1
Is J e C X G M - J N C X x M y o V  an tautonym?,0
Is t H M j F - t H M j F  an tautonym?,1
Is x g U e - Q B U n c  an tautonym?,0
Is Z p N t L - u p N t L K f  an tautonym?,0
Is m h G r R y T f X j - m h G r R y T f X j  an tautonym?,1
Is j g a - j g a  an tautonym?,1
Is P E c - P E J z  an tautonym?,0
Is N Q Y r P - b Q Y J p I  an tautonym?,0
Is y S - C S  an tautonym?,0
Is P r x C K w u A g - P r x C K w u A g  an tautonym?,1
Is e o i g - e o S g c I f  an tautonym?,0
Is o - q r h j  an tautonym?,0
Is K m o j i E x l a d - K I o j i E x U C d W B R  an tautonym?,0
Is F J - q J  an tautonym?,0
Is t k - t k  an tautonym?,1
Is t i U - t i U  an tautonym?,1
Is g G n u w z E v - g G n u w z E v  an tautonym?,1
Is n j L r v G - h j L H j A J  an tautonym?,0
Is x A B - x A B  an tautonym?,1
Is d m r i n L M x - d m r M n L M x F  an tautonym?,0
Is A p l o w - A p l o w  an tautonym?,1
Is o X n a F c - o X V y Z c q Z  an tautonym?,0
Is g - L  an tautonym?,0
Is T t - a t j  an tautonym?,0
Is O J E - A k E T y J  an tautonym?,0
Is t h - t h  an tautonym?,1
Is S U O - q B A m Y q h S  an tautonym?,0
Is X t Y K n w G d z - h t Y I n w G d z  an tautonym?,0
Is h - h  an tautonym?,1
Is Q f - Q f  an tautonym?,1
Is y m V p w - y m S p w  an tautonym?,0
Is L S r D Z g - L S r D Z g  an tautonym?,1
Is C e B - C e B  an tautonym?,1
Is t H C Y - t H C Y  an tautonym?,1
Is R W D m N J B z G j - z W R m M h y q G f X O U Y n  an tautonym?,0
Is c D Q m K B M y - c D G m U B M y M  an tautonym?,0
Is F p e Y l - F p e Y l  an tautonym?,1
Is M G - M G  an tautonym?,1
Is k s N - k s N  an tautonym?,1
Is k Y - k Y  an tautonym?,1
Is Q c o O p - Q c o O p  an tautonym?,1
Is Q G E p W f B e - Q u E p x f B Z K G j  an tautonym?,0
Is Q b A W y L r s O o - y b A V y h r s l o K  an tautonym?,0
Is C T r U c V - C T r i c Y H c m C S  an tautonym?,0
Is B w y z Z - B w y z Z  an tautonym?,1
Is u T H i - u T H i  an tautonym?,1
Is j C O s A W l - b L r s A W f  an tautonym?,0
Is M h y - M h t  an tautonym?,0
Is s t B - H t P V  an tautonym?,0
Is f t T k m Z d - f t T k m Z d  an tautonym?,1
Is j e d o I X w n T - j e d o I X w n T  an tautonym?,1
Is Y N R a - Y N R a  an tautonym?,1
Is k C w e P d - k h w e N l h  an tautonym?,0
Is j K N y - j K N y  an tautonym?,1
Is Y o P V u t U B s A - Y o P V u t U B s A  an tautonym?,1
Is R F u N S J - R F u N S J  an tautonym?,1
Is c D t O x U T - r e D O W O T p K u k c  an tautonym?,0
Is C e - K e W  an tautonym?,0
Is Z L C m G - Z v L m G x A B  an tautonym?,0
Is c Y A u q Z W - c Y A u q Z W  an tautonym?,1
Is s p U P S b L x n T - s p U P S b L x n T  an tautonym?,1
Is E a O M c - E C O M c d t  an tautonym?,0
Is g c M E i K Z m U - g c M E i K Z m U  an tautonym?,1
Is c - c  an tautonym?,1
Is s O u h V I N f P A - s O u h V I N f P A  an tautonym?,1
Is O J Y z w Z d T g I - O J B z w l h j n m  an tautonym?,0
Is T J - T b Z i L  an tautonym?,0
Is v j b C B n - Z J b y m G  an tautonym?,0
Is n u Y Q o f y s - n u Y Q o f y s  an tautonym?,1
Is x k v B m n p b - Z k d B n n p i  an tautonym?,0
Is C Z T J E e j c f - C Z T J E e j c f  an tautonym?,1
Is b l s t A B I x e - b l s t A B I x e  an tautonym?,1
Is t y e - a y r L m Z c  an tautonym?,0
Is c d G K b E H j T - c d G K b E H j T  an tautonym?,1
Is p - p  an tautonym?,1
Is T L c F H - T L c F H  an tautonym?,1
Is z V x j - z V x j  an tautonym?,1
Is P C f R d M q - P C f R d M q  an tautonym?,1
Is f P D S G j O - A P o S l j s U o M k  an tautonym?,0
Is W I C Z E v X M - W I C Z E v X M  an tautonym?,1
Is x U V q - x U O q W Z o A u  an tautonym?,0
Is Y A Z - Y A Z  an tautonym?,1
