text,label
Does C 0 7 O d i F v P  contains only digits?,0
Does 3 5 7 1 1 4 6 8 6  contains only digits?,1
Does 2 8 6 4 4 2  contains only digits?,1
Does 6 3 4 4 3 5 5 9 3 3  contains only digits?,1
Does 4 9 4 2 1 3 5 3 0 3 2  contains only digits?,1
Does 8 4 3 1 7 6  contains only digits?,1
Does 9 1 5 g x g 6 N s  contains only digits?,0
Does 6 S 5 g J I  contains only digits?,0
Does 5 1 7 6 1 3  contains only digits?,1
Does N T u 5 5 j 7 w 6 b 0 0  contains only digits?,0
Does Y c x K n q Q D n I D  contains only digits?,0
Does f o B 6 B F i D w g  contains only digits?,0
Does X i s u 9 k x C K 4  contains only digits?,0
Does 1 9 4 5 4 7 0 9 4 4 3  contains only digits?,1
Does 2 8 6 3 9 5  contains only digits?,1
Does 0 2 1 L 8 V R  contains only digits?,0
Does 5 h z M 8 Z 1 6 9 f t 1 3  contains only digits?,0
Does 1 2 4 6 9 4 9 2 9 2 6 5  contains only digits?,1
Does 4 0 1 5 0 2 3 5  contains only digits?,1
Does U 6 y B B i U 7  contains only digits?,0
Does 9 2 4 0 2 1 3 3 5 9 7 2  contains only digits?,1
Does 1 0 2 4 2 2  contains only digits?,1
Does 5 N 7 2 z K 7 7 3 3  contains only digits?,0
Does 7 1 4 1 9 0 1  contains only digits?,1
Does T B Z 0 A C o 5 N T 8 V b b v  contains only digits?,0
Does s 0 x r 8 r u 7 2 8 2 6  contains only digits?,0
Does 7 7 6 5  contains only digits?,1
Does n s b  contains only digits?,0
Does 5 7 4 1  contains only digits?,1
Does S i K  contains only digits?,0
Does 4 9 0 9 6 5 3  contains only digits?,1
Does M q b i r 6 b V o V  contains only digits?,0
Does 7 0 U 0 3 3  contains only digits?,0
Does c a n E n 1 x  contains only digits?,0
Does x W 4 5 Y C 9 8 9 l d H N  contains only digits?,0
Does 7 7 5 1 x 5 6 B 9 1  contains only digits?,0
Does 7 4 5 9 3 7  contains only digits?,1
Does 4 8 1 6 6  contains only digits?,1
Does 6 2 8 2 5  contains only digits?,1
Does 1 8 6 5  contains only digits?,1
Does 9 8 8 o j 3 6  contains only digits?,0
Does b A d  contains only digits?,0
Does 8 9 3 1 5 1 6 9 7 0  contains only digits?,1
Does 0 o 1 9 0 N 6 D N O  contains only digits?,0
Does 8 6 3 8 8 1 8  contains only digits?,1
Does 4 9 6 8 4 1 5 6  contains only digits?,1
Does B 3 w S T W x 1 h  contains only digits?,0
Does 8 5 8 3 9 6 8 9 2  contains only digits?,1
Does 3 y y h t S 5 2 4 n X  contains only digits?,0
Does 0 7 1 6 9 2 5 7 2 3 5 9  contains only digits?,1
Does 7 9 6 6 J 6 3 6 2 0 8 0 1 1 9  contains only digits?,0
Does 7 1 2 9  contains only digits?,1
Does 6 0 0 8 3 4 0  contains only digits?,1
Does 0 4 0 2 1 8 5 5 9 1  contains only digits?,1
Does 4 3 4 5 1 5 N 9 T 6  contains only digits?,0
Does 2 9 8 3 5 8 9 7 2 1 8 8 5 3  contains only digits?,1
Does 8 1 3 6 8 8 2 3 3 5 1 5 3 0  contains only digits?,1
Does 5 o 4 4 d 2 2 6  contains only digits?,0
Does 0 Q N G a 1 8 3 T 5 X  contains only digits?,0
Does N A x k E r L 7 4 S  contains only digits?,0
Does 4 2 6 8 0 9 9 9  contains only digits?,1
Does 5 9 I 8 7 3 g 6 l  contains only digits?,0
Does 8 9 2 7 3 5 1 1 9 9  contains only digits?,1
Does 7 0 1 5 6 0  contains only digits?,1
Does 8 5 6 4  contains only digits?,1
Does Q i 9 v H 4 e T 1 b 3 a N w m  contains only digits?,0
Does v 4 b W P j E Y i G M c  contains only digits?,0
Does 0 3 4 7 0 9 2 2  contains only digits?,1
Does 2 7 3 0  contains only digits?,1
Does 9 3 7  contains only digits?,1
Does 0 7 4 9 8 4  contains only digits?,1
Does n 7 e 1 9 3 5 3 6 4 7 1  contains only digits?,0
Does 3 6 5 6 8 1 7 6 4 3 4 9  contains only digits?,1
Does 2 5 9 8 3 4  contains only digits?,1
Does 4 y 3 h L z a n L A 9  contains only digits?,0
Does w R Y J U n w  contains only digits?,0
Does 7 4 8 8 6 4  contains only digits?,1
Does 5 8 5 0 8 0 2 3 2  contains only digits?,1
Does 5 8 1 6 3 8 9 4 7 6 8 7 2  contains only digits?,1
Does 1 0 7 v 6  contains only digits?,0
Does 4 2 8 6 3 3 1 1 4 3 4 0 8  contains only digits?,1
Does p n D S Q 2 k D Q L v x V t d  contains only digits?,0
Does 0 5 6 1 0 5 9  contains only digits?,1
Does 5 2 4 2  contains only digits?,1
Does A 0 7 I 8 U E 2 2 3 4 M 5 6 Y  contains only digits?,0
Does 5 0 7 7 0 0 0 3 9 2 3 6  contains only digits?,1
Does 7 1 9  contains only digits?,1
Does g D g H c f A g 4 7  contains only digits?,0
Does 8 9 2 7 9 4 1 3 0 3 4 0  contains only digits?,1
Does n 8 p 3 2  contains only digits?,0
Does 1 4 8  contains only digits?,1
Does 1 8 4 3 3 4  contains only digits?,1
Does V 6 0 8 7 8 3  contains only digits?,0
Does 8 3 E  contains only digits?,0
Does n 1 5 P 3 1 R 4  contains only digits?,0
Does 2 5 2 2 9 6 3 S 0 9 8  contains only digits?,0
Does V 2 d X 6 1 0 m d 1 R 2  contains only digits?,0
Does 4 5 7  contains only digits?,1
Does E L F P  contains only digits?,0
Does V U u l  contains only digits?,0
Does l z h S B  contains only digits?,0
Does 3 6 3 9 A 8  contains only digits?,0
Does 2 6 6  contains only digits?,1
Does 2 n P 0 d 8 F F w 0 u l a 9 O  contains only digits?,0
Does 7 6 m 5 8 0 8  contains only digits?,0
Does S 6 0 2 8 v 6  contains only digits?,0
Does 3 7 4 4 M 1 k 7 y 7 7  contains only digits?,0
Does 1 3 4 1 5 9 3 1  contains only digits?,1
Does l t P B  contains only digits?,0
Does 8 0 8  contains only digits?,1
Does T 6 3 9 5 9 g Y J 6 i H 0  contains only digits?,0
Does 7 8 7 5 4 8 7 5 0 5  contains only digits?,1
Does 6 6 7 5 0 7 0 9 8  contains only digits?,1
Does 8 5 7 0  contains only digits?,1
Does A 3 m j S n v F N O l  contains only digits?,0
Does Y k h L 3 8 B  contains only digits?,0
Does 9 6 2 3 5 5 9 1 3 7 5 8 5 2 6  contains only digits?,1
Does 8 m 9 5 7 6 X 0 7 7 6 9 R  contains only digits?,0
Does 1 8 8  contains only digits?,1
Does 5 9 3 7 7 4 1 4 4 7 2 0  contains only digits?,1
Does 2 6 4  contains only digits?,1
Does 9 1 5 9 6 6 8 2 2 2 0  contains only digits?,1
Does c r l 9 i 2 q 3 D 8  contains only digits?,0
Does 6 4 1 o 4 4 2 X 6 U 9 4 S 5 1  contains only digits?,0
Does 8 7 6 7 9 4 1 6 0 4 5 5 5 0  contains only digits?,1
Does 6 8 8  contains only digits?,1
Does 5 6 3 3  contains only digits?,1
Does 9 Q 1 K e y 1 2 8 6 s Z  contains only digits?,0
Does o y J O 1 O 2  contains only digits?,0
Does x O 4 9 4 5 6 6  contains only digits?,0
Does 3 5 5  contains only digits?,1
Does 0 6 4 1 5 D 9 g 6 7 6 1  contains only digits?,0
Does 7 0 o a n h T 1 1  contains only digits?,0
Does 5 h 6 4 D 5 3 Z  contains only digits?,0
Does 9 7 5 9 9 5  contains only digits?,1
Does 1 i A 3 I 3 2 f 6 3 S  contains only digits?,0
Does 9 5 9  contains only digits?,1
Does 8 0 5 8 3 2 9 4 8 5  contains only digits?,1
Does 9 0 5 7 8 5 3 1 6 0 4  contains only digits?,1
Does 1 7 2 2 8 9 3 3 3 8 4  contains only digits?,1
Does i B r h n  contains only digits?,0
Does 6 0 4  contains only digits?,1
Does 1 9 4 2 7 8 8 9 3 8 4 6 8 4  contains only digits?,1
Does 3 6 e 3 7 D 5 1 A M 7 0  contains only digits?,0
Does 8 0 3 4 2 1 5 0 6 8 9 5 8 3  contains only digits?,1
Does 7 2 5 7 7 9 4 0 4 7 5 5 9  contains only digits?,1
Does 1 0 2 V C  contains only digits?,0
Does 0 6 0 1 6 5 5 8 7 2 9 7 9 2 5  contains only digits?,1
Does 4 2 7  contains only digits?,1
Does l h y s Z 5 5 C d K X h h  contains only digits?,0
Does 5 7 3 3 0 1 1 5 3 3 5 8  contains only digits?,1
Does 7 6 1  contains only digits?,1
Does 3 0 O o D z 3 x 5  contains only digits?,0
Does 1 3 4 4 7 6 2 0 9  contains only digits?,1
Does i 3 4 8 w  contains only digits?,0
Does j d 9 C 7 9 9 7 9 9 I z n  contains only digits?,0
Does 7 3 7 6 1 1 4 4 4  contains only digits?,1
Does o 9 T Y m g b  contains only digits?,0
Does x 8 i g  contains only digits?,0
Does 5 0 2 4 4 9 0 6 0 1  contains only digits?,1
Does 3 S 0 F x k H d W  contains only digits?,0
Does 9 X 9 2 6 1 F X 4 2  contains only digits?,0
Does 6 n 7 G 2 N  contains only digits?,0
Does 1 0 0 2 8 6 1 4 9 0 1  contains only digits?,1
Does 0 q 2 9 9  contains only digits?,0
Does 2 5 8 5 8 0 3 6 I s 3 3  contains only digits?,0
Does G A 7 9 7 u t R  contains only digits?,0
Does I m B  contains only digits?,0
Does F k j T z 0 h G x  contains only digits?,0
Does 4 4 4 7 0 9 6  contains only digits?,1
Does 3 8 2 1 4 6 7  contains only digits?,1
Does 8 3 X 6  contains only digits?,0
Does 7 3 2 7 2 5  contains only digits?,1
Does 6 8 5 9 1 3 4  contains only digits?,1
Does x 4 5 2  contains only digits?,0
Does 6 1 1 9  contains only digits?,1
Does 9 8 7 6 8 8 2  contains only digits?,1
Does 6 9 4 5 5 9 3 7 9 1 9 4 4  contains only digits?,1
Does 4 4 9 5  contains only digits?,1
Does V S 0 5 C Y 8 H  contains only digits?,0
Does n 2 c a 8 j D T K S 2 V i m  contains only digits?,0
Does 0 3 4 0 9 5 1 4 2 1 4 4 7 2  contains only digits?,1
Does 9 2 1 9 1 2 9 7 5 1 5 3 7  contains only digits?,1
Does 2 0 0 C 1  contains only digits?,0
Does 4 6 4 5 8 8 8 7 3 0  contains only digits?,1
Does 0 3 8 8 e I 6 1 2 1 4 c  contains only digits?,0
Does B o P 9 E C U y 9 3  contains only digits?,0
Does 7 5 3 2 7 0 0 6 8 5 2 7 2  contains only digits?,1
Does C 5 I Y v s g L I  contains only digits?,0
Does 9 1 7 4 4 0 5  contains only digits?,1
Does 1 9 6 X  contains only digits?,0
Does 8 8 5 2 7 9 2 3 7 4 4  contains only digits?,1
Does 9 4 5  contains only digits?,1
Does 3 6 6 3 6 3 5 4 7 1 3 9  contains only digits?,1
Does P c n 4 0 D F B 3  contains only digits?,0
Does 2 6 7 3 1 6 8 2 8 0 7 1  contains only digits?,1
Does Q 0 T  contains only digits?,0
Does v Q P U D Q 1 x 0 l a w 8 u A  contains only digits?,0
Does Q e L E M q 7 2 0 6 K  contains only digits?,0
Does l Q 6 o Y W 6 i  contains only digits?,0
Does 5 5 9 7 0 2 1 3  contains only digits?,1
Does 8 6 6 9 0 3 8 2 0 2 2 7 8 9 4  contains only digits?,1
Does 0 1 4  contains only digits?,1
Does B a H r H Y n L m T H j a  contains only digits?,0
Does 0 8 2 4 4 3  contains only digits?,1
Does 4 6 3 3 4 1 6 5 9  contains only digits?,1
Does 9 3 4 0 3 9 9 8 0 0 9  contains only digits?,1
Does 5 6 4 1 4 4 3 7  contains only digits?,1
Does g T l b R U 8 8 6 6  contains only digits?,0
Does 9 v 2 8  contains only digits?,0
Does F r q J E 1 6 6 Q j 3 i  contains only digits?,0
Does 5 F O Y t 8  contains only digits?,0
Does 8 8 2 5 6 2 0 7 5 9  contains only digits?,1
Does 0 7 1 6 6  contains only digits?,1
Does 0 7 3 4 0 6 9 5 0 8 9 2 5 9  contains only digits?,1
Does 0 6 2 1 2 7  contains only digits?,1
Does 8 5 0 9 w d  contains only digits?,0
Does 7 9 0 2  contains only digits?,1
Does 2 7 6 e c 0 m 7 6 0 1  contains only digits?,0
Does 4 5 2 5 2 9 6 8 5 9 0 4 0 0 8  contains only digits?,1
Does 1 E 2 0 P i 4 o 7 3 x V 9 8  contains only digits?,0
Does 2 2 2 7 3 6 3 6 2 5 5 9  contains only digits?,1
Does k 0 5 m w l  contains only digits?,0
Does 2 9 4 6 9 7  contains only digits?,1
Does v E W C b W W n Q  contains only digits?,0
Does 5 2 5 5 7 9 5 0 2 6 1 2  contains only digits?,1
Does 0 6 G 0 9  contains only digits?,0
Does D w e w G Q e B U W y y X  contains only digits?,0
Does e o k E o K R l S j e M Q F  contains only digits?,0
Does 3 1 9 3 3 2 3 6 3 6 7 1  contains only digits?,1
Does l e t  contains only digits?,0
Does 2 3 0 5 7 4 6 0 7 4  contains only digits?,1
Does 5 1 m Y l F K c a a e D M W  contains only digits?,0
Does 2 9 5 3 5 8  contains only digits?,1
Does X S H 0 M H y v A e  contains only digits?,0
Does 2 3 9 5 4 1 5 3 7  contains only digits?,1
Does 4 8 C 6 8 3  contains only digits?,0
Does 9 0 0 9 0 3 3 5 4 3 A 7  contains only digits?,0
Does 3 7 8 6 3 0 6 7 3 0 0 8 4 7  contains only digits?,1
Does C 3 m A V 8 4 e 9  contains only digits?,0
Does 4 0 8 1 5 6 8 4 0 3 2 4 3 5  contains only digits?,1
Does 4 5 8 3 0 7 5 5 2 1 9 9 0 7 0  contains only digits?,1
Does 8 4 2 6 4  contains only digits?,1
Does 9 4 7 2 7 7  contains only digits?,1
Does c 5 k w a f 1 6  contains only digits?,0
Does z E g u j p W Z E t b A z  contains only digits?,0
Does Y A Y M X w y O z  contains only digits?,0
Does L d C x K e l M d r  contains only digits?,0
Does 9 4 8 8 3 4  contains only digits?,1
Does 4 8 5 6 8 6 4 3 3 7 4  contains only digits?,1
Does 7 7 v h u p 6 P 7  contains only digits?,0
Does q 3 7 4 6 2 0 8 6 8 5 8 7 7  contains only digits?,0
Does 8 4 3 8 4 9 7 3 9 4 1 2 6 1 9  contains only digits?,1
Does W z 4 6 2 n 5 9 6 6 2 9 k 0 T  contains only digits?,0
Does 2 1 0 6 4 3 1 8 2 7 8 1  contains only digits?,1
Does 8 4 0 9 2 1 2 1 2 7 8 7 4 6 2  contains only digits?,1
Does 8 2 7 4 0 5 8  contains only digits?,1
Does 7 7 7 5 7 9 4 9 5 2 2 9 4  contains only digits?,1
Does 1 P 8  contains only digits?,0
Does 2 0 5 5 9 i k Y l s R 2  contains only digits?,0
Does 7 5 2 4 7 9 8 5 8  contains only digits?,1
Does 2 7 2 7 3 D 8 2 8  contains only digits?,0
Does 1 5 3 0 3 5  contains only digits?,1
Does 3 v 3 3 O 4  contains only digits?,0
Does j A a H Q n M c o b  contains only digits?,0
Does 8 7 1 1 6 1 0 8 0 2 9 9 9 7 7  contains only digits?,1
Does 5 1 3 7 7 6  contains only digits?,1
Does 3 y B R f i b p M C  contains only digits?,0
Does 7 1 z 1 7 u e n M 5 2 4 3 m 1  contains only digits?,0
Does W 4 u R 2 8 4 5 2 4  contains only digits?,0
Does 4 6 8 6 4 4 3 6 5  contains only digits?,1
Does g t A l 2  contains only digits?,0
Does 7 5 H i  contains only digits?,0
Does y U m h L v N O C o O u M o  contains only digits?,0
Does J i M p X X O U g D W i  contains only digits?,0
Does 5 9 3 5 8 6 8 2 5 0  contains only digits?,1
Does 2 4 0 5 6 5 9 1 1  contains only digits?,1
Does 1 6 3 0 3 2 2 4 2 4  contains only digits?,1
Does g 0 0 b 8 1 3  contains only digits?,0
Does 8 0 4 6  contains only digits?,1
Does g u z 4 5 5 p 0  contains only digits?,0
Does 3 8 2 0  contains only digits?,1
Does B 1 6 9 B 5 8 2  contains only digits?,0
Does 7 1 3 L 2 5 9 8 4 2 4 2  contains only digits?,0
Does i 7 Y 7 t  contains only digits?,0
Does p 6 0 Y  contains only digits?,0
Does 4 6 0 5 8 6  contains only digits?,1
Does z F 4 1 1 0 S 5 B 9 1 Z  contains only digits?,0
Does B 8 q  contains only digits?,0
Does 7 6 3 6 5 4 9 2 9 0 3 2  contains only digits?,1
Does 7 3 3 9 5 9 6 9 7 2 4 2 1 7 0  contains only digits?,1
Does L 2 A 6 q L F C P h 1 m r Q  contains only digits?,0
Does 7 2 8 2  contains only digits?,1
Does 4 8 0 3 0 2 5 6 7 0 2 2 2 7 6  contains only digits?,1
Does 3 3 9 1 9 0 0 2 1 2 6 4 6 5 1  contains only digits?,1
Does F l 7 P f 0 K 4 1 S 3 3 8 2  contains only digits?,0
Does 1 v 2 m 7 5 1 R 3  contains only digits?,0
Does 8 5 5 7 1 1 9 1 7 8 0 0  contains only digits?,1
